Mine,ForecastDate,Horizonte,Scenario,Pred,Naive_Pred,Lower,Upper,Origin_Prod,Mine_Size,Size_Label,Company_Size,Segment,Cu_Regime
radomiro tomic,2029-12-01,48,bull,135.51289410244485,30.287,61.64689410244483,54.25989410244483,30.287,3,Colossal,2,LargeColossal,0.8
radomiro tomic,2030-06-01,54,bull,152.03589410244484,30.287,63.548894102444834,62.72689410244484,30.287,3,Colossal,2,LargeColossal,0.8
radomiro tomic,2030-12-01,60,bull,149.26889410244485,30.287,57.94289410244483,61.80989410244484,30.287,3,Colossal,2,LargeColossal,0.8
radomiro tomic,2031-12-01,72,bull,154.18089410244482,30.287,57.175894102444836,62.76289410244483,30.287,3,Colossal,2,LargeColossal,0.8
radomiro tomic,2032-12-01,84,bull,148.55589410244482,30.287,57.38189410244483,68.61589410244484,30.287,3,Colossal,2,LargeColossal,0.8
salvador,2026-01-01,1,bull,9.337491163525506,11.498,2.412491163525506,9.878491163525506,11.498,0,Small,2,SmallMed,0.8
salvador,2026-03-01,3,bull,9.435491163525505,11.498,4.342491163525506,9.453491163525506,11.498,0,Small,2,SmallMed,0.8
salvador,2026-06-01,6,bull,8.502491163525505,11.498,7.013491163525506,10.109491163525506,11.498,0,Small,2,SmallMed,0.8
salvador,2026-09-01,9,bull,8.609491163525506,11.498,8.298491163525506,9.374491163525505,11.498,0,Small,2,SmallMed,0.8
salvador,2026-12-01,12,bull,7.521491163525505,11.498,8.057491163525505,8.444491163525505,11.498,0,Small,2,SmallMed,0.8
salvador,2027-06-01,18,bull,6.067491163525506,11.498,2.771491163525506,10.082491163525505,11.498,0,Small,2,SmallMed,0.8
salvador,2027-12-01,24,bull,4.260491163525506,11.498,1.297491163525506,9.002491163525505,11.498,0,Small,2,SmallMed,0.8
salvador,2028-06-01,30,bull,3.249491163525506,11.498,0.5504911635255056,8.493491163525507,11.498,0,Small,2,SmallMed,0.8
salvador,2028-12-01,36,bull,2.709491163525506,11.498,6.157491163525506,7.831491163525506,11.498,0,Small,2,SmallMed,0.8
salvador,2029-06-01,42,bull,3.2744911635255054,11.498,1.2704911635255058,7.6844911635255055,11.498,0,Small,2,SmallMed,0.8
salvador,2029-12-01,48,bull,3.4344911635255055,11.498,1.0204911635255058,7.101491163525505,11.498,0,Small,2,SmallMed,0.8
salvador,2030-06-01,54,bull,2.7964911635255056,11.498,0.765491163525506,7.885491163525506,11.498,0,Small,2,SmallMed,0.8
salvador,2030-12-01,60,bull,1.1544911635255057,11.498,0.7164911635255056,7.5224911635255065,11.498,0,Small,2,SmallMed,0.8
salvador,2031-12-01,72,bull,0.6364911635255059,11.498,1.3634911635255058,6.892491163525506,11.498,0,Small,2,SmallMed,0.8
salvador,2032-12-01,84,bull,1.0734911635255058,11.498,1.1394911635255056,6.1684911635255055,11.498,0,Small,2,SmallMed,0.8
sierra gorda,2026-01-01,1,bull,14.521489094233909,14.86,13.65748909423391,16.10448909423391,14.86,2,Large,1,LargeColossal,0.8
sierra gorda,2026-03-01,3,bull,13.95148909423391,14.86,12.99648909423391,16.010489094233908,14.86,2,Large,1,LargeColossal,0.8
sierra gorda,2026-06-01,6,bull,23.949489094233908,14.86,18.776489094233906,20.664489094233907,14.86,2,Large,1,LargeColossal,0.8
sierra gorda,2026-09-01,9,bull,9.03948909423391,14.86,7.296489094233908,16.06648909423391,14.86,2,Large,1,LargeColossal,0.8
sierra gorda,2026-12-01,12,bull,41.43748909423391,14.86,29.422489094233907,23.873489094233907,14.86,2,Large,1,LargeColossal,0.8
sierra gorda,2027-06-01,18,bull,49.51748909423391,14.86,27.411489094233907,25.861489094233907,14.86,2,Large,1,LargeColossal,0.8
sierra gorda,2027-12-01,24,bull,44.521489094233914,14.86,28.678489094233907,25.528489094233908,14.86,2,Large,1,LargeColossal,0.8
sierra gorda,2028-06-01,30,bull,48.85848909423391,14.86,26.51448909423391,27.135489094233908,14.86,2,Large,1,LargeColossal,0.8
sierra gorda,2028-12-01,36,bull,46.033489094233914,14.86,27.15948909423391,24.573489094233906,14.86,2,Large,1,LargeColossal,0.8
sierra gorda,2029-06-01,42,bull,57.74448909423391,14.86,26.92148909423391,28.727489094233906,14.86,2,Large,1,LargeColossal,0.8
sierra gorda,2029-12-01,48,bull,66.14848909423391,14.86,27.058489094233906,29.710489094233907,14.86,2,Large,1,LargeColossal,0.8
sierra gorda,2030-06-01,54,bull,78.5344890942339,14.86,26.414489094233907,32.88348909423391,14.86,2,Large,1,LargeColossal,0.8
sierra gorda,2030-12-01,60,bull,74.29148909423391,14.86,24.98548909423391,41.33048909423391,14.86,2,Large,1,LargeColossal,0.8
sierra gorda,2031-12-01,72,bull,75.39348909423391,14.86,25.18548909423391,38.89548909423391,14.86,2,Large,1,LargeColossal,0.8
sierra gorda,2032-12-01,84,bull,72.7874890942339,14.86,25.17748909423391,40.460489094233914,14.86,2,Large,1,LargeColossal,0.8
zaldivar,2026-01-01,1,bull,6.5446046607644,9.391,4.639604660764401,8.1666046607644,9.391,1,Medium,1,SmallMed,0.8
zaldivar,2026-03-01,3,bull,7.0856046607644005,9.391,3.961604660764401,8.7956046607644,9.391,1,Medium,1,SmallMed,0.8
zaldivar,2026-06-01,6,bull,9.0196046607644,9.391,10.9876046607644,10.3956046607644,9.391,1,Medium,1,SmallMed,0.8
zaldivar,2026-09-01,9,bull,6.215604660764401,9.391,2.5426046607644013,9.2506046607644,9.391,1,Medium,1,SmallMed,0.8
zaldivar,2026-12-01,12,bull,13.2766046607644,9.391,11.8796046607644,9.0026046607644,9.391,1,Medium,1,SmallMed,0.8
zaldivar,2027-06-01,18,bull,15.652604660764402,9.391,11.9726046607644,9.5346046607644,9.391,1,Medium,1,SmallMed,0.8
zaldivar,2027-12-01,24,bull,16.657604660764402,9.391,12.6726046607644,9.5056046607644,9.391,1,Medium,1,SmallMed,0.8
zaldivar,2028-06-01,30,bull,16.273604660764402,9.391,10.6786046607644,10.7776046607644,9.391,1,Medium,1,SmallMed,0.8
zaldivar,2028-12-01,36,bull,19.564604660764402,9.391,13.0276046607644,9.3096046607644,9.391,1,Medium,1,SmallMed,0.8
zaldivar,2029-06-01,42,bull,19.858604660764403,9.391,14.4616046607644,9.5566046607644,9.391,1,Medium,1,SmallMed,0.8
zaldivar,2029-12-01,48,bull,19.372604660764402,9.391,14.2776046607644,9.1346046607644,9.391,1,Medium,1,SmallMed,0.8
zaldivar,2030-06-01,54,bull,22.576604660764403,9.391,13.8546046607644,9.1816046607644,9.391,1,Medium,1,SmallMed,0.8
zaldivar,2030-12-01,60,bull,20.706604660764402,9.391,13.4626046607644,8.7816046607644,9.391,1,Medium,1,SmallMed,0.8
zaldivar,2031-12-01,72,bull,20.770604660764402,9.391,13.5466046607644,8.8956046607644,9.391,1,Medium,1,SmallMed,0.8
zaldivar,2032-12-01,84,bull,18.038604660764403,9.391,12.2856046607644,8.5526046607644,9.391,1,Medium,1,SmallMed,0.8
