Origin,Horizonte,Mine,Segment,Actual,Pred,Naive
2020-07-01,9,atacama kozan,SM,1.027,1.11938622025972,1.0
2020-07-01,9,candelaria,LC,8.987,9.745680298777458,10.7
2020-07-01,9,caserones,LC,9.778,10.599119836915225,14.347
2020-07-01,9,centinela_oxidos,SM,5.004,7.592981507305338,5.7
2020-07-01,9,centinela_sulfuros,LC,15.9,13.747752184545387,20.8
2020-07-01,9,cerro colorado,SM,4.888,5.573484999860685,6.314
2020-07-01,9,chuquicamata,LC,25.605,19.733009574533032,24.19
2020-07-01,9,collahuasi,LC,57.022,48.15323668958454,47.341
2020-07-01,9,el abra,SM,6.061,7.177572936306457,6.704
2020-07-01,9,el soldado,SM,3.26,3.5012898356443443,4.214
2020-07-01,9,el teniente,LC,36.139,33.7927657676824,39.561
2020-07-01,9,escondida,LC,85.661,91.80146558278432,97.228
2020-07-01,9,franke,SM,0.821,1.0829863747125454,1.65
2020-07-01,9,gabriela mistral,SM,7.917,9.184150688271957,9.379
2020-07-01,9,lomas bayas,SM,5.2,5.6926895913947115,6.701
2020-07-01,9,los bronces,LC,26.765,26.175572419895857,29.657
2020-07-01,9,los pelambres,LC,29.249,25.292727760791227,31.541
2020-07-01,9,mantos blancos,SM,4.151,3.589754994486054,3.835
2020-07-01,9,mantoverde,SM,3.681,3.70947486054537,3.52
2020-07-01,9,ministro hales,LC,15.362,11.824177059831875,13.609
2020-07-01,9,ojos del salado,SM,2.606,1.91809026956663,2.251
2020-07-01,9,otros,LC,11.06465804,10.854021744603198,13.251566999999998
2020-07-01,9,radomiro tomic,LC,22.696,24.594167341083438,24.658
2020-07-01,9,salvador,SM,4.208,4.5926785940235275,3.961
2020-07-01,9,sierra gorda,LC,18.729,13.22004141210151,8.868
2020-07-01,9,zaldivar,SM,6.108,7.550980602336897,9.303
2020-07-01,12,andacollo,SM,3.84,3.928674501587694,5.4
2020-07-01,12,andina,LC,19.517,15.139062186628403,14.04
2020-07-01,12,antucoya,SM,5.202,6.314682400701932,6.0
2020-07-01,12,atacama kozan,SM,1.125,1.107444448751755,1.0
2020-07-01,12,candelaria,LC,9.268,9.763918062109122,10.7
2020-07-01,12,caserones,LC,10.492,10.561375408652616,14.347
2020-07-01,12,centinela_oxidos,SM,7.725,7.573382904444933,5.7
2020-07-01,12,centinela_sulfuros,LC,14.8,12.907275317879066,20.8
2020-07-01,12,cerro colorado,SM,4.555,5.279556227356314,6.314
2020-07-01,12,chuquicamata,LC,13.678,20.613698620545186,24.19
2020-07-01,12,collahuasi,LC,54.03,48.401796488766436,47.341
2020-07-01,12,el abra,SM,5.504,7.331411046775374,6.704
2020-07-01,12,el soldado,SM,4.427,3.5733653473324116,4.214
2020-07-01,12,el teniente,LC,41.2,32.56733659118185,39.561
2020-07-01,12,escondida,LC,86.258,91.69316542897432,97.228
2020-07-01,12,franke,SM,0.887,1.0699076214286332,1.65
2020-07-01,12,gabriela mistral,SM,10.068,9.2361156664124,9.379
2020-07-01,12,lomas bayas,SM,5.5,5.687561470900968,6.701
2020-07-01,12,los bronces,LC,26.301,24.43372557217905,29.657
2020-07-01,12,los pelambres,LC,27.911,25.464630732158373,31.541
2020-07-01,12,mantos blancos,SM,4.27,3.6419716381082963,3.835
2020-07-01,12,mantoverde,SM,4.3,3.5153858920505803,3.52
2020-07-01,12,ministro hales,LC,16.5,11.651672392252696,13.609
2020-07-01,12,ojos del salado,SM,2.121,1.8761147065282797,2.251
2020-07-01,12,otros,LC,10.465720999999998,10.843754889045586,13.251566999999998
2020-07-01,12,radomiro tomic,LC,23.227,24.679934958638615,24.658
2020-07-01,12,salvador,SM,3.862,3.920909656557561,3.961
2020-07-01,12,sierra gorda,LC,17.394,13.147184260546764,8.868
2020-07-01,12,zaldivar,SM,6.879,7.3985554892578245,9.303
2020-07-01,18,andacollo,SM,3.061,3.9020030084201607,5.4
2020-07-01,18,andina,LC,18.84,14.812320640375773,14.04
2020-07-01,18,antucoya,SM,6.486,6.44393956126507,6.0
2020-07-01,18,atacama kozan,SM,0.886,1.0899430395804395,1.0
2020-07-01,18,candelaria,LC,12.325,9.971766846211862,10.7
2020-07-01,18,caserones,LC,12.422,10.47431994014726,14.347
2020-07-01,18,centinela_oxidos,SM,7.583,7.442513162411027,5.7
2020-07-01,18,centinela_sulfuros,LC,12.413,12.820274496854651,20.8
2020-07-01,18,cerro colorado,SM,3.933,5.3396356357590955,6.314
2020-07-01,18,chuquicamata,LC,16.401,19.813578672042606,24.19
2020-07-01,18,collahuasi,LC,51.336,47.7672123612481,47.341
2020-07-01,18,el abra,SM,5.718,7.566089551939702,6.704
2020-07-01,18,el soldado,SM,2.894,3.5996090556081906,4.214
2020-07-01,18,el teniente,LC,34.199,32.36828163302151,39.561
2020-07-01,18,escondida,LC,81.0,93.4972090612282,97.228
2020-07-01,18,franke,SM,0.864,1.0367379605175604,1.65
2020-07-01,18,gabriela mistral,SM,10.29,9.029837489770454,9.379
2020-07-01,18,lomas bayas,SM,6.004,5.700125432640743,6.701
2020-07-01,18,los bronces,LC,20.04,23.319992605272894,29.657
2020-07-01,18,los pelambres,LC,18.115,25.352193362566855,31.541
2020-07-01,18,mantos blancos,SM,3.453,3.5999835858025566,3.835
2020-07-01,18,mantoverde,SM,4.106,3.742917061823318,3.52
2020-07-01,18,ministro hales,LC,11.635,11.248212315465311,13.609
2020-07-01,18,ojos del salado,SM,2.323,1.8113786886368282,2.251
2020-07-01,18,otros,LC,11.546456999999998,10.886080924770221,13.251566999999998
2020-07-01,18,radomiro tomic,LC,20.479,24.587083286089467,24.658
2020-07-01,18,salvador,SM,1.607,3.763904424025438,3.961
2020-07-01,18,sierra gorda,LC,14.5,13.026438477395343,8.868
2020-07-01,18,zaldivar,SM,8.261,7.233137068451215,9.303
2020-07-01,24,andacollo,SM,2.221,3.9120945540867957,5.4
2020-07-01,24,andina,LC,17.03,14.458676995105922,14.04
2020-07-01,24,antucoya,SM,6.861993,6.49085267710468,6.0
2020-07-01,24,atacama kozan,SM,1.2634086232,1.080884547555379,1.0
2020-07-01,24,candelaria,LC,10.720994127971508,10.159649315932896,10.7
2020-07-01,24,caserones,LC,4.999,10.405360772400304,14.347
2020-07-01,24,centinela_oxidos,SM,8.488439999999999,7.41882465799121,5.7
2020-07-01,24,centinela_sulfuros,LC,12.22597924234586,13.137798650600207,20.8
2020-07-01,24,cerro colorado,SM,3.598,4.969897247068865,6.314
2020-07-01,24,chuquicamata,LC,25.555,20.978820693140978,24.19
2020-07-01,24,collahuasi,LC,47.262,47.02777744243643,47.341
2020-07-01,24,el abra,SM,9.284,7.820100911374525,6.704
2020-07-01,24,el soldado,SM,2.57,3.6456787901163734,4.214
2020-07-01,24,el teniente,LC,28.068,31.632267549796097,39.561
2020-07-01,24,escondida,LC,81.399,94.73232376973036,97.228
2020-07-01,24,franke,SM,0.760445,1.0054317738356526,1.65
2020-07-01,24,gabriela mistral,SM,9.132,9.037557533676042,9.379
2020-07-01,24,lomas bayas,SM,6.064031,5.70898058405801,6.701
2020-07-01,24,los bronces,LC,16.49,21.722508646791855,29.657
2020-07-01,24,los pelambres,LC,23.391121186549768,25.464713551565684,31.541
2020-07-01,24,mantos blancos,SM,4.136,3.642742727614332,3.835
2020-07-01,24,mantoverde,SM,4.103,3.953610252456695,3.52
2020-07-01,24,ministro hales,LC,13.17,10.88907299818877,13.609
2020-07-01,24,ojos del salado,SM,1.858,1.767186081329753,2.251
2020-07-01,24,otros,LC,10.002399353990002,10.700213283726999,13.251566999999998
2020-07-01,24,radomiro tomic,LC,25.265,24.67073482223545,24.658
2020-07-01,24,salvador,SM,1.423,3.2538601646889314,3.961
2020-07-01,24,sierra gorda,LC,13.05851625126102,12.894913408530478,8.868
2020-07-01,24,zaldivar,SM,7.44,7.077524618458455,9.303
2020-07-01,30,andacollo,SM,3.161,3.8531728332038355,5.4
2020-07-01,30,andina,LC,15.112,14.258128245489353,14.04
2020-07-01,30,antucoya,SM,7.046,6.599380878607503,6.0
2020-07-01,30,atacama kozan,SM,0.793,1.0652410116514148,1.0
2020-07-01,30,candelaria,LC,11.93,10.346073413375937,10.7
2020-07-01,30,caserones,LC,11.351,10.419106805095685,14.347
2020-07-01,30,centinela_oxidos,SM,7.836679,7.3517270136780475,5.7
2020-07-01,30,centinela_sulfuros,LC,9.888067271067618,13.168595966511143,20.8
2020-07-01,30,cerro colorado,SM,3.581,4.537382559128622,6.314
2020-07-01,30,chuquicamata,LC,23.479,19.25445077989141,24.19
2020-07-01,30,collahuasi,LC,42.903,45.9928091149819,47.341
2020-07-01,30,el abra,SM,8.718,8.002147342688557,6.704
2020-07-01,30,el soldado,SM,4.074,3.695336830167353,4.214
2020-07-01,30,el teniente,LC,32.758,30.79874785053751,39.561
2020-07-01,30,escondida,LC,93.319,95.21941122176659,97.228
2020-07-01,30,franke,SM,1.251,0.9934098080639154,1.65
2020-07-01,30,gabriela mistral,SM,7.517,8.865106851402896,9.379
2020-07-01,30,lomas bayas,SM,7.232,5.711825742849451,6.701
2020-07-01,30,los bronces,LC,16.369,20.59111499792866,29.657
2020-07-01,30,los pelambres,LC,17.369,25.502933111838534,31.541
2020-07-01,30,mantos blancos,SM,4.134,3.7048593717764216,3.835
2020-07-01,30,mantoverde,SM,3.34,4.237938643160489,3.52
2020-07-01,30,ministro hales,LC,10.731,10.529809953619276,13.609
2020-07-01,30,ojos del salado,SM,1.382,1.6490346958097961,2.251
2020-07-01,30,otros,LC,12.32280417175306,10.46459151900289,13.251566999999998
2020-07-01,30,radomiro tomic,LC,26.388,24.504965503160246,24.658
2020-07-01,30,salvador,SM,2.516,3.1085717837471494,3.961
2020-07-01,30,sierra gorda,LC,10.725,12.705328007505804,8.868
2020-07-01,30,zaldivar,SM,7.572,6.8321787459076395,9.303
2020-07-01,36,andacollo,SM,3.937,3.8779554190102834,5.4
2020-07-01,36,andina,LC,14.043,14.165857787533664,14.04
2020-07-01,36,antucoya,SM,5.775,6.571846187166831,6.0
2020-07-01,36,atacama kozan,SM,1.11,1.0590648173442203,1.0
2020-07-01,36,candelaria,LC,10.868,10.517209027641709,10.7
2020-07-01,36,caserones,LC,10.542,10.26624249702276,14.347
2020-07-01,36,centinela_oxidos,SM,7.014,7.251072059547284,5.7
2020-07-01,36,centinela_sulfuros,LC,14.484,12.796144313595615,20.8
2020-07-01,36,cerro colorado,SM,3.617,4.347149446940103,6.314
2020-07-01,36,chuquicamata,LC,19.611,20.53203044560453,24.19
2020-07-01,36,collahuasi,LC,50.014,45.00658583761806,47.341
2020-07-01,36,el abra,SM,8.024889,8.146088044296208,6.704
2020-07-01,36,el soldado,SM,5.044,3.679018869046268,4.214
2020-07-01,36,el teniente,LC,31.799,30.176289153720145,39.561
2020-07-01,36,escondida,LC,82.383,96.06517231788452,97.228
2020-07-01,36,franke,SM,0.951,0.9852111574659036,1.65
2020-07-01,36,gabriela mistral,SM,8.658,8.885487202174149,9.379
2020-07-01,36,lomas bayas,SM,4.8,5.710291928360994,6.701
2020-07-01,36,los bronces,LC,16.377,18.96750218516381,29.657
2020-07-01,36,los pelambres,LC,27.769,25.56026958231861,31.541
2020-07-01,36,mantos blancos,SM,3.742,3.737892869326292,3.835
2020-07-01,36,mantoverde,SM,3.03,4.325269118100114,3.52
2020-07-01,36,ministro hales,LC,10.005,10.176953663386797,13.609
2020-07-01,36,ojos del salado,SM,1.368,1.5377797385829286,2.251
2020-07-01,36,otros,LC,8.587133571000003,10.25648887369079,13.251566999999998
2020-07-01,36,radomiro tomic,LC,31.341,24.316407081218895,24.658
2020-07-01,36,salvador,SM,1.012,2.842078545598906,3.961
2020-07-01,36,sierra gorda,LC,9.977,12.481908941973927,8.868
2020-07-01,36,zaldivar,SM,6.595,6.726661631887327,9.303
2020-07-01,42,andacollo,SM,2.121,3.8890298368866296,5.4
2020-07-01,42,andina,LC,15.595,14.061928625068983,14.04
2020-07-01,42,antucoya,SM,6.812,6.719208109895043,6.0
2020-07-01,42,atacama kozan,SM,1.077,1.0453878538535524,1.0
2020-07-01,42,candelaria,LC,10.264,10.686511962452071,10.7
2020-07-01,42,caserones,LC,12.849,10.12127232650093,14.347
2020-07-01,42,centinela_oxidos,SM,7.922,7.117787937573034,5.7
2020-07-01,42,centinela_sulfuros,LC,6.318,12.50067626476259,20.8
2020-07-01,42,cerro colorado,SM,0.0,4.251269803668429,6.314
2020-07-01,42,chuquicamata,LC,16.976,19.6887696106229,24.19
2020-07-01,42,collahuasi,LC,52.15,44.05272159763371,47.341
2020-07-01,42,el abra,SM,8.841,8.309179530687292,6.704
2020-07-01,42,el soldado,SM,4.915,3.659876802807101,4.214
2020-07-01,42,el teniente,LC,26.984,29.012861098617137,39.561
2020-07-01,42,escondida,LC,97.522,97.4102200365415,97.228
2020-07-01,42,franke,SM,1.114,0.9759420907673988,1.65
2020-07-01,42,gabriela mistral,SM,9.013,8.696319400711667,9.379
2020-07-01,42,lomas bayas,SM,6.55,5.717263623206154,6.701
2020-07-01,42,los bronces,LC,14.981,17.44989419344725,29.657
2020-07-01,42,los pelambres,LC,28.087,25.560031747522093,31.541
2020-07-01,42,mantos blancos,SM,3.874,3.8677011997358863,3.835
2020-07-01,42,mantoverde,SM,3.394,4.392478596316364,3.52
2020-07-01,42,ministro hales,LC,3.779,9.818857325418726,13.609
2020-07-01,42,ojos del salado,SM,1.052,1.4204214353658637,2.251
2020-07-01,42,otros,LC,12.176000000000002,10.103930084003126,13.251566999999998
2020-07-01,42,radomiro tomic,LC,26.353,24.085455940972462,24.658
2020-07-01,42,salvador,SM,0.0,2.422310898365903,3.961
2020-07-01,42,sierra gorda,LC,9.09,12.265693338780398,8.868
2020-07-01,42,zaldivar,SM,6.298,6.590484280668426,9.303
2020-07-01,48,andacollo,SM,4.202,3.890131776464119,5.4
2020-07-01,48,andina,LC,15.292,14.284244105525618,14.04
2020-07-01,48,antucoya,SM,6.718,6.693628475350416,6.0
2020-07-01,48,atacama kozan,SM,1.208,1.0343261595789606,1.0
2020-07-01,48,candelaria,LC,12.249,10.875866687528411,10.7
2020-07-01,48,caserones,LC,9.504,9.971175475357128,14.347
2020-07-01,48,centinela_oxidos,SM,9.04,7.043579412779183,5.7
2020-07-01,48,centinela_sulfuros,LC,8.002,12.735978615845598,20.8
2020-07-01,48,cerro colorado,SM,0.0,3.705726904507067,6.314
2020-07-01,48,chuquicamata,LC,25.849,20.255470075375214,24.19
2020-07-01,48,collahuasi,LC,46.985,43.155286466982574,47.341
2020-07-01,48,el abra,SM,7.983,8.399726779802386,6.704
2020-07-01,48,el soldado,SM,3.715,3.6519885406717623,4.214
2020-07-01,48,el teniente,LC,26.477,27.7597257531015,39.561
2020-07-01,48,escondida,LC,106.47,100.15077753134362,97.228
2020-07-01,48,franke,SM,0.901,0.9760330697370385,1.65
2020-07-01,48,gabriela mistral,SM,9.931,8.709467471951799,9.379
2020-07-01,48,lomas bayas,SM,5.55,5.70937812299237,6.701
2020-07-01,48,los bronces,LC,12.965,15.73519137306927,29.657
2020-07-01,48,los pelambres,LC,26.73,25.57413988882764,31.541
2020-07-01,48,mantos blancos,SM,2.503,3.9771081172516936,3.835
2020-07-01,48,mantoverde,SM,5.144,4.375283251859691,3.52
2020-07-01,48,ministro hales,LC,3.745,9.47573392644798,13.609
2020-07-01,48,ojos del salado,SM,1.033,1.3152519331019032,2.251
2020-07-01,48,otros,LC,8.933000000000002,9.826610899847832,13.251566999999998
2020-07-01,48,radomiro tomic,LC,22.813,23.97861770996633,24.658
2020-07-01,48,salvador,SM,0.0,1.985998205796963,3.961
2020-07-01,48,sierra gorda,LC,11.409,11.971904322215183,8.868
2020-07-01,48,zaldivar,SM,6.377,6.493987540983336,9.303
2020-07-01,54,andacollo,SM,4.461,3.93100663372598,5.4
2020-07-01,54,andina,LC,14.098,14.416867865076718,14.04
2020-07-01,54,antucoya,SM,7.065,6.7641362861041605,6.0
2020-07-01,54,atacama kozan,SM,0.975,1.0191446966642115,1.0
2020-07-01,54,candelaria,LC,10.406,11.066893980740913,10.7
2020-07-01,54,caserones,LC,9.863,9.911787887316608,14.347
2020-07-01,54,centinela_oxidos,SM,6.839,6.946791534166027,5.7
2020-07-01,54,centinela_sulfuros,LC,10.271,12.781809156640895,20.8
2020-07-01,54,cerro colorado,SM,0.0,3.2461128958215415,6.314
2020-07-01,54,chuquicamata,LC,13.055,18.63799005650949,24.19
2020-07-01,54,collahuasi,LC,28.019,42.230769463986654,47.341
2020-07-01,54,el abra,SM,9.701,8.48144029183873,6.704
2020-07-01,54,el soldado,SM,3.638,3.6461978496354503,4.214
2020-07-01,54,el teniente,LC,25.733,26.706782533078364,39.561
2020-07-01,54,escondida,LC,109.412,103.66001578935891,97.228
2020-07-01,54,franke,SM,0.892,0.9727802035137328,1.65
2020-07-01,54,gabriela mistral,SM,6.874,8.537139391963413,9.379
2020-07-01,54,lomas bayas,SM,6.242,5.714633593852837,6.701
2020-07-01,54,los bronces,LC,18.115,14.330800357844,29.657
2020-07-01,54,los pelambres,LC,23.954,25.54507617732367,31.541
2020-07-01,54,mantos blancos,SM,4.736,4.10300882928475,3.835
2020-07-01,54,mantoverde,SM,8.905,4.6683962859563835,3.52
2020-07-01,54,ministro hales,LC,11.2,9.108916082800782,13.609
2020-07-01,54,ojos del salado,SM,1.343,1.1742609526955865,2.251
2020-07-01,54,otros,LC,9.494,9.739063950543825,13.251566999999998
2020-07-01,54,radomiro tomic,LC,20.887,23.884202742406018,24.658
2020-07-01,54,salvador,SM,0.907,1.9082444444444449,3.961
2020-07-01,54,sierra gorda,LC,12.3,11.729401331140805,8.868
2020-07-01,54,zaldivar,SM,6.638,6.3079530004039714,9.303
2020-07-01,60,andacollo,SM,4.366,3.9937636060655755,5.4
2020-07-01,60,andina,LC,13.025,14.572136622649206,14.04
2020-07-01,60,antucoya,SM,6.202,6.851326871029773,6.0
2020-07-01,60,atacama kozan,SM,1.145,1.01103232393103,1.0
2020-07-01,60,candelaria,LC,10.102,11.255749487924714,10.7
2020-07-01,60,caserones,LC,11.837,9.696425409545768,14.347
2020-07-01,60,centinela_oxidos,SM,5.917,6.904401185240814,5.7
2020-07-01,60,centinela_sulfuros,LC,13.979,12.605816946786074,20.8
2020-07-01,60,cerro colorado,SM,0.0,2.7680556412665336,6.314
2020-07-01,60,chuquicamata,LC,17.088,19.834814463312696,24.19
2020-07-01,60,collahuasi,LC,34.232,40.83253478532878,47.341
2020-07-01,60,el abra,SM,6.984,8.683981725319933,6.704
2020-07-01,60,el soldado,SM,4.07,3.6397948842016654,4.214
2020-07-01,60,el teniente,LC,30.507,25.803690879000875,39.561
2020-07-01,60,escondida,LC,114.78,107.2876158706948,97.228
2020-07-01,60,franke,SM,0.943,0.9718108149686956,1.65
2020-07-01,60,gabriela mistral,SM,6.26,8.56561227196443,9.379
2020-07-01,60,lomas bayas,SM,4.78,5.717636843592025,6.701
2020-07-01,60,los bronces,LC,12.726,13.731047458932824,29.657
2020-07-01,60,los pelambres,LC,25.051,25.563332818254096,31.541
2020-07-01,60,mantos blancos,SM,4.871,4.217845679374634,3.835
2020-07-01,60,mantoverde,SM,7.76,5.5978704616509525,3.52
2020-07-01,60,ministro hales,LC,14.81,8.743278228644495,13.609
2020-07-01,60,ojos del salado,SM,1.023,1.0809951231811255,2.251
2020-07-01,60,otros,LC,8.628,9.564286192081667,13.251566999999998
2020-07-01,60,radomiro tomic,LC,23.844,23.930548130324116,24.658
2020-07-01,60,salvador,SM,4.34,1.9082444444444449,3.961
2020-07-01,60,sierra gorda,LC,12.183,11.509696144701444,8.868
2020-07-01,60,zaldivar,SM,4.277,6.171987093365518,9.303
2020-10-01,6,andacollo,SM,3.088,3.587160756843051,2.1
2020-10-01,6,andina,LC,11.804,14.570510305717303,12.111
2020-10-01,6,antucoya,SM,6.182,5.933690363834859,3.4
2020-10-01,6,atacama kozan,SM,1.027,1.0931184094035846,1.2
2020-10-01,6,candelaria,LC,8.987,9.258041130115066,9.4
2020-10-01,6,caserones,LC,9.778,10.130840489436425,10.228
2020-10-01,6,centinela_oxidos,SM,5.004,7.708786977652335,7.6
2020-10-01,6,centinela_sulfuros,LC,15.9,14.767621231002163,10.9
2020-10-01,6,cerro colorado,SM,4.888,5.354739098448759,4.516
2020-10-01,6,chuquicamata,LC,25.605,19.991665934366317,34.7
2020-10-01,6,collahuasi,LC,57.022,49.123084471692735,50.957
2020-10-01,6,el abra,SM,6.061,6.340709896730825,8.366
2020-10-01,6,el soldado,SM,3.26,3.5656923359147057,4.242
2020-10-01,6,el teniente,LC,36.139,34.892151822482276,41.849
2020-10-01,6,escondida,LC,85.661,89.52978197904258,108.036
2020-10-01,6,franke,SM,0.821,1.061236961796143,1.468
2020-10-01,6,gabriela mistral,SM,7.917,8.925425249048969,10.93
2020-10-01,6,lomas bayas,SM,5.2,5.712621057186145,6.229
2020-10-01,6,los bronces,LC,26.765,24.424783444878862,28.743
2020-10-01,6,los pelambres,LC,29.249,25.29407710094575,24.898
2020-10-01,6,mantos blancos,SM,4.151,3.5406180790474124,3.965
2020-10-01,6,mantoverde,SM,3.681,3.8639763853656275,3.915
2020-10-01,6,ministro hales,LC,15.362,13.909622032224934,15.143
2020-10-01,6,ojos del salado,SM,2.606,2.055976969895712,2.585
2020-10-01,6,otros,LC,11.06465804,11.488830971509554,11.847238
2020-10-01,6,radomiro tomic,LC,22.696,23.847468229264717,21.219
2020-10-01,6,salvador,SM,4.208,4.032642539230491,7.859
2020-10-01,6,sierra gorda,LC,18.729,12.957234737277822,9.162
2020-10-01,6,zaldivar,SM,6.108,7.4524925443022045,10.582
2020-10-01,9,andacollo,SM,3.84,3.5833219886912344,2.1
2020-10-01,9,andina,LC,19.517,14.88231794442821,12.111
2020-10-01,9,antucoya,SM,5.202,5.9219166249099935,3.4
2020-10-01,9,atacama kozan,SM,1.125,1.1035486890837476,1.2
2020-10-01,9,candelaria,LC,9.268,9.352735880423207,9.4
2020-10-01,9,caserones,LC,10.492,10.154331169037345,10.228
2020-10-01,9,centinela_oxidos,SM,7.725,7.671919279031789,7.6
2020-10-01,9,centinela_sulfuros,LC,14.8,14.643614343892237,10.9
2020-10-01,9,cerro colorado,SM,4.555,5.571892419319892,4.516
2020-10-01,9,chuquicamata,LC,13.678,18.98139644596483,34.7
2020-10-01,9,collahuasi,LC,54.03,48.87306871639332,50.957
2020-10-01,9,el abra,SM,5.504,6.455572928130653,8.366
2020-10-01,9,el soldado,SM,4.427,3.5382827101819267,4.242
2020-10-01,9,el teniente,LC,41.2,34.50109932609836,41.849
2020-10-01,9,escondida,LC,86.258,90.97966690509253,108.036
2020-10-01,9,franke,SM,0.887,1.0373283530502724,1.468
2020-10-01,9,gabriela mistral,SM,10.068,8.856936598031732,10.93
2020-10-01,9,lomas bayas,SM,5.5,5.732537377193037,6.229
2020-10-01,9,los bronces,LC,26.301,24.866231109254038,28.743
2020-10-01,9,los pelambres,LC,27.911,25.376873783063942,24.898
2020-10-01,9,mantos blancos,SM,4.27,3.3538358588306196,3.965
2020-10-01,9,mantoverde,SM,4.3,4.078633419120734,3.915
2020-10-01,9,ministro hales,LC,16.5,13.530222840678045,15.143
2020-10-01,9,ojos del salado,SM,2.121,1.94492887280234,2.585
2020-10-01,9,otros,LC,10.465720999999998,11.210254546396293,11.847238
2020-10-01,9,radomiro tomic,LC,23.227,23.874058348328425,21.219
2020-10-01,9,salvador,SM,3.862,4.589249356736434,7.859
2020-10-01,9,sierra gorda,LC,17.394,12.994099573258927,9.162
2020-10-01,9,zaldivar,SM,6.879,7.399485336352873,10.582
2020-10-01,12,andacollo,SM,3.734,3.5713494488593542,2.1
2020-10-01,12,andina,LC,17.434,14.368584526847055,12.111
2020-10-01,12,antucoya,SM,6.489,5.979448268330334,3.4
2020-10-01,12,atacama kozan,SM,1.178,1.0820950177455342,1.2
2020-10-01,12,candelaria,LC,11.584,9.240180346272524,9.4
2020-10-01,12,caserones,LC,12.675,10.075592998610281,10.228
2020-10-01,12,centinela_oxidos,SM,8.114,7.66960013941787,7.6
2020-10-01,12,centinela_sulfuros,LC,14.5,14.03875376676411,10.9
2020-10-01,12,cerro colorado,SM,5.045,5.325760782533149,4.516
2020-10-01,12,chuquicamata,LC,18.941,19.897328411427196,34.7
2020-10-01,12,collahuasi,LC,49.525,49.197531493524295,50.957
2020-10-01,12,el abra,SM,7.751,6.642584508356509,8.366
2020-10-01,12,el soldado,SM,3.529,3.6301203980359507,4.242
2020-10-01,12,el teniente,LC,37.414,35.14302876945067,41.849
2020-10-01,12,escondida,LC,84.651,91.51965401037599,108.036
2020-10-01,12,franke,SM,1.04,1.0272810075090804,1.468
2020-10-01,12,gabriela mistral,SM,9.616,8.996743600745072,10.93
2020-10-01,12,lomas bayas,SM,5.3,5.707262024263318,6.229
2020-10-01,12,los bronces,LC,27.684,23.333216814139114,28.743
2020-10-01,12,los pelambres,LC,20.373,25.277613885572247,24.898
2020-10-01,12,mantos blancos,SM,3.53,3.6677708657904255,3.965
2020-10-01,12,mantoverde,SM,4.92,4.07066334299553,3.915
2020-10-01,12,ministro hales,LC,12.222,13.325310186986153,15.143
2020-10-01,12,ojos del salado,SM,2.402,1.98594448284002,2.585
2020-10-01,12,otros,LC,12.480114,11.28231244228687,11.847238
2020-10-01,12,radomiro tomic,LC,34.15,23.940192921502963,21.219
2020-10-01,12,salvador,SM,4.293,4.037458726765735,7.859
2020-10-01,12,sierra gorda,LC,13.341,12.9125993030747,9.162
2020-10-01,12,zaldivar,SM,8.094,7.284642683758132,10.582
2020-10-01,18,andacollo,SM,4.293,3.5586855597530787,2.1
2020-10-01,18,andina,LC,12.175,14.254411365074168,12.111
2020-10-01,18,antucoya,SM,6.143,6.019024707304757,3.4
2020-10-01,18,atacama kozan,SM,1.047,1.0765337378798219,1.2
2020-10-01,18,candelaria,LC,12.4,9.401467304932362,9.4
2020-10-01,18,caserones,LC,8.945,9.998086823584076,10.228
2020-10-01,18,centinela_oxidos,SM,8.0,7.592854617456642,7.6
2020-10-01,18,centinela_sulfuros,LC,10.4,13.953555089235305,10.9
2020-10-01,18,cerro colorado,SM,4.8,5.2467785105722955,4.516
2020-10-01,18,chuquicamata,LC,21.753,19.418269301758205,34.7
2020-10-01,18,collahuasi,LC,41.9,48.12016672486536,50.957
2020-10-01,18,el abra,SM,5.6,6.868978946378252,8.366
2020-10-01,18,el soldado,SM,2.278,3.687008336953512,4.242
2020-10-01,18,el teniente,LC,31.567,33.366446075041914,41.849
2020-10-01,18,escondida,LC,87.9,91.8562593532466,108.036
2020-10-01,18,franke,SM,0.661,0.9963573693911499,1.468
2020-10-01,18,gabriela mistral,SM,10.25,8.720946904479923,10.93
2020-10-01,18,lomas bayas,SM,5.491,5.713808804231471,6.229
2020-10-01,18,los bronces,LC,16.419,21.74521335986785,28.743
2020-10-01,18,los pelambres,LC,20.1,25.26928719291501,24.898
2020-10-01,18,mantos blancos,SM,4.141,3.6967683517931467,3.965
2020-10-01,18,mantoverde,SM,4.271,4.285744751053003,3.915
2020-10-01,18,ministro hales,LC,12.149,12.811515888846378,15.143
2020-10-01,18,ojos del salado,SM,1.503,1.8724444254905501,2.585
2020-10-01,18,otros,LC,11.941515,11.223735177201622,11.847238
2020-10-01,18,radomiro tomic,LC,25.491,24.040106610669657,21.219
2020-10-01,18,salvador,SM,2.85,3.8994417106763732,7.859
2020-10-01,18,sierra gorda,LC,13.015,12.774476576862318,9.162
2020-10-01,18,zaldivar,SM,7.1,7.174074645379001,10.582
2020-10-01,24,andacollo,SM,3.961,3.532799813132948,2.1
2020-10-01,24,andina,LC,11.063,14.10214743298484,12.111
2020-10-01,24,antucoya,SM,7.356126,6.040259093261091,3.4
2020-10-01,24,atacama kozan,SM,1.176,1.0620414632960968,1.2
