ID_SUBEST,NOMBRE,PROPIEDAD,TENSION,TIPO,FECHA_CREA,Latitude,Longitude
2231,S/E LARQUI,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66,ZONAL,2014-04-12,-36.74597510299998,-72.27875602099994
239,S/E CENTRAL PUNTILLA,ELÉCTRICA PUNTILLA S.A.,110,DEDICADO,2014-04-12,-33.61835078099995,-70.53501760999995
713,S/E QUILICURA,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,2014-04-12,-33.37085235099994,-70.69890953999999
2004,S/E EL PELICANO,EL PELÍCANO SOLAR COMPANY SPA,<66,DEDICADO,2014-04-12,-29.140687000999947,-70.87960799999996
1704,S/E EB2,CLEANAIRTECH SUDAMÉRICA S.A.,<66,DEDICADO,2014-04-12,-27.377655000999937,-70.64213899999999
428,S/E MALLOA,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-34.46026845899996,-70.95942591699998
2289,S/E LA POLVORA,CASABLANCA TRANSMISORA DE ENERGÍA S.A.,220,ZONAL,2014-04-12,-33.08711638799997,-71.62714011599996
948,S/E FUNDICION PAIPOTE,"EMPRESA NACIONAL DE MINERÍA, FUNDICIÓN HERNÁN VIDELA LIRA",110,DEDICADO,2014-04-12,-27.41661000099998,-70.25800999999996
1827,S/E CENTRAL DIESEL ARICA,ENGIE ENERGÍA CHILE S.A.,66,DEDICADO,2014-04-12,-18.467697000999976,-70.30327999999997
2311,CENTRAL PALENA,EDELAYSEN,23,NO APLICA,2014-12-04,-43.610905000999935,-71.82193499999994
516,S/E OSORNO,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66,ZONAL,2014-04-12,-40.57102654099998,-73.11530833999996
2208,S/E LA MISION,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66,ZONAL,2014-04-12,-40.54480219299995,-73.18566629299994
289,S/E CENTRAL MAMPIL,DUQUECO SPA,220,DEDICADO,2014-04-12,-37.536366000999976,-71.70691599999998
924,S/E HOSPITAL (FFCC),EMPRESA DE LOS FERROCARRILES DEL ESTADO,66,ZONAL,2014-04-12,-33.866207000999964,-70.74511599999994
206,S/E TORQUEMADA,COMPAÑÍA TRANSMISORA DEL NORTE GRANDE S.A.,110,ZONAL,2014-04-12,-32.93531200099994,-71.47229799999997
2288,CENTRAL TEHUELCHE,EDELAYSEN,23,NO APLICA,2014-12-04,-45.624841000999936,-72.10203599999994
394,S/E COLLIPULLI,CGE TRANSMISIÓN S.A.,66,DEDICADO,2014-04-12,-37.948212000999945,-72.45065799999998
316,S/E CENTRAL CORONEL,SAGESA S.A.,66,ZONAL,2014-04-12,-36.967435190999936,-73.16919520999994
1659,S/E CENTRAL RIO HUASCO,HIDROELÉCTRICA RÍO HUASCO S.A.,<66,DEDICADO,2014-04-12,-28.67591800099996,-70.64433399999996
1742,S/E CENTRAL JAVIERA,JAVIERA SPA,110,DEDICADO,2014-04-12,-26.303857000999983,-70.20984599999997
2324,S/E WILLKA,INVERSIONES FOTOVOLTAICAS SPA,220,DEDICADO,2014-04-12,-18.50010987299993,-70.10934484999996
370,S/E LAS CABRAS,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-34.29616700099996,-71.29644299999995
2127,S/E CENTRAL PANGAL,PACIFIC HYDRO CHILE S.A.,66,DEDICADO,2014-04-12,-34.23936900099994,-70.44243999999998
1898,S/E MMH,COMPAÑÍA MINERA LOMAS BAYAS,220,DEDICADO,2014-04-12,-22.34930523099996,-68.89147893999996
839,S/E IMPERIAL,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66,ZONAL,2014-04-12,-38.75272200099994,-72.93396899999993
693,S/E LA REINA,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,2014-04-12,-33.46212500099995,-70.56497199999995
635,S/E EL PAICO,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-33.69987700099995,-71.05490099999997
2161,S/E CENTRAL LOS VIENTOS,SIN INFORMACIÓN,110,DEDICADO,2014-04-12,-32.843666661999976,-71.01308183999998
1874,S/E ESTACION DE BOMBEO SIERRA GORDA N°2,TRANSMISORA BAQUEDANO S.A.,<66,DEDICADO,2014-04-12,-23.103791513999965,-70.40004735199994
2236,S/E PAGUANA,COMPAÑÍA MINERA TECK QUEBRADA BLANCA S.A.,220,DEDICADO,2014-04-12,-20.98308656299997,-68.97358104399996
414,S/E TRAIGUEN,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-38.25746849099994,-72.66635659999997
2297,S/E LLAIMA,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66,S/I,2014-04-12,-38.62082735999997,-72.45468560199998
792,S/E QUILPUE,CHILQUINTA TRANSMISIÓN S.A.,<66,ZONAL,2014-04-12,-33.039365000999965,-71.42395199999999
1766,S/E CENTRAL ANDES GENERACION,ANDES GENERACIÓN SPA,<66,ZONAL,2014-04-12,-26.40580700099997,-70.04377699999998
1942,TAP OFF 535,MINERA ESCONDIDA LTDA.,66,DEDICADO,2014-04-12,-24.271736036999982,-69.05182451199994
2069,S/E GIS COCHRANE BESS,EMPRESA ELÉCTRICA COCHRANE SPA,<66,DEDICADO,2014-04-12,-23.06600600099995,-70.36386999999996
1952,S/E TAP OFF E.B. ALGORTA N°1,ALGORTA NORTE S.A.,<66,DEDICADO,2014-04-12,-23.137248359999944,-70.31948813499997
228,S/E CENTRAL RUCUE,COLBÚN S.A.,220,DEDICADO,2014-04-12,-37.36081162099998,-71.86682894999996
437,S/E PELEQUEN,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-34.47205600099994,-70.89082699999994
1792,S/E CENTRAL PARQUE EOLICO SAN JUAN,SAN JUAN S.A.,220,DEDICADO,2014-04-12,-28.878324000999957,-71.46310699999998
2021,S/E LOS PEUMOS,CGE TRANSMISIÓN S.A.,220,NACIONAL,2014-04-12,-38.24512700099996,-72.31652499999996
364,S/E CURACAUTIN,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-38.431742000999975,-71.90120699999994
251,S/E CENTRAL SAN ISIDRO I,ENEL GENERAEIÓN CHILE S.A.,220,DEDICADO,2014-04-12,-32.93685800099996,-71.31574599999993
611,S/E LAS PALMAS,TRANSELEC S.A.,220,NACIONAL,2014-04-12,-31.28785900099996,-71.58969699999994
1892,S/E LAGUNA SECA,AES ANDES S.A.,220,DEDICADO,2014-04-12,-24.34120300099994,-69.05999899999995
2135,S/E FRONTERA,TRANSELEC S.A.,220,NACIONAL,2014-04-12,-21.65956233399993,-69.51373066799994
641,S/E LA VEGA,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-35.87849300099998,-72.45089999999993
574,S/E HUASCO,TRANSELEC S.A.,110,DEDICADO,2014-04-12,-28.470007000999946,-71.25299699999994
1918,S/E PLANTA OXIDOS,EMPRESA DE TRANSMISIÓN ELÉCTRICA TRANSEMEL S.A.,220,DEDICADO,2014-04-12,-24.25295300099998,-69.10477799999995
1987,S/E URIBE,CGE TRANSMISIÓN S.A.,110,DEDICADO,2014-04-12,-23.60187900099993,-70.27445199999994
2174,S/E CAITAN,CAITAN SPA,66,S/I,2014-04-12,-23.14443400099998,-70.33960199999996
2098,S/E SAN SIMON,AUSTRIANSOLAR CHILE CUATRO SPA,220,NACIONAL,2014-04-12,-21.170621007999955,-69.56257203399997
525,S/E QUELLON,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110,ZONAL,2014-04-12,-43.09176900099993,-73.61522199999996
2194,S/E TOLPAN SUR,ACCIONA ENERGÍA CHILE HOLDINGS S.A.,<66,DEDICADO,2014-04-12,-37.68537692399997,-72.58602368599998
199,S/E CENTRAL ALFALFAL,AES ANDES S.A.,220,DEDICADO,2014-04-12,-33.50225992099996,-70.19336035999999
917,S/E CRISTALERIAS,CRISTALERÍAS DE CHILE S.A.,110,DEDICADO,2014-04-12,-32.84811500099994,-70.94750799999997
1854,S/E COLLAHUASI UNITARIA N°2,COMPAÑÍA DOÑA INÉS DE COLLAHUASI SCM,<66,DEDICADO,2014-04-12,-20.97756100099997,-68.59192599999994
2282,CENTRAL PUERTO IBANEZ,EDELAYSEN,23,NO APLICA,2014-12-04,-46.29429300099997,-71.93491099999994
2294,CENTRAL AYSEN HIDRO,EDELAYSEN,23,NO APLICA,2014-12-04,-45.38014100099997,-72.71092499899999
322,S/E CENTRAL LICAN,LICÁN SPA,66,S/I,2014-04-12,-40.61805900099995,-72.40122399999996
1749,S/E MELIPEUCO,TRANSMISORA MELIPEUCO S.A,<66,DEDICADO,2014-04-12,-38.84740100099998,-71.66696099999996
2334,S/E PFV MACHICURA,COLBÚN S.A.,<66,DEDICADO,2014-04-12,-35.72980671899995,-71.40026426199995
1668,S/E SECCIONADORA LLANO DE LLAMPOS,AMANECER SOLAR SPA,220,DEDICADO,2014-04-12,-27.19687400099997,-70.18053299999997
1735,S/E CENTRAL PV SALVADOR,PV SALVADOR S.A.,110,DEDICADO,2014-04-12,-26.313073000999964,-69.86690299999998
476,S/E VILLA ALEGRE,CGE TRANSMISIÓN S.A.,<66,ZONAL,2014-04-12,-35.695146000999955,-71.68769499999996
869,S/E CONFLUENCIA,ANGLO AMERICAN LOS BRONCES,220,ZONAL,2014-04-12,-33.16771700099997,-70.32655199999994
975,S/E MAURO,MINERA LOS PELAMBRES,220,DEDICADO,2014-04-12,-31.942943000999943,-71.00605799999994
619,S/E CHAÑARAL,CGE TRANSMISIÓN S.A.,<66,ZONAL,2014-04-12,-27.575270974999967,-70.25517586799998
568,S/E CONCEPCION,TRANSELEC S.A.,220,NACIONAL,2014-04-12,-36.80372700099997,-73.03248099999996
2056,S/E SAN FABIAN,SISTEMA DE TRANSMISIÓN DEL CENTRO S.A.,220,DEDICADO,2014-04-12,-36.58203500099995,-71.53651699999995
2104,S/E EL PINAR,EMPRESA ELECTRICA EL PINAR SPA,66,DEDICADO,2014-04-12,-37.171557554999936,-71.64816857399995
2031,S/E CENTRAL JUNCALITO,COLBÚN S.A.,<66,DEDICADO,2014-04-12,-32.90117700099995,-70.26961999999997
1973,TAP OFF PALESTINA,MINERA MERIDIAN LTDA.,66,DEDICADO,2014-04-12,-23.90892010799996,-69.78386896399996
1912,S/E OLAP,MINERA ESCONDIDA LTDA.,220,DEDICADO,2014-04-12,-24.239214406999963,-69.13567469899994
2312,S/E LASTARRIA,TRANSELEC S.A.,220,NACIONAL,2014-04-12,-39.34849205099994,-72.63024594599995
408,S/E LAUTARO,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-38.54136156099997,-72.46129552999997
268,S/E MOLINOS (ENLASA),ENLASA GENERACIÓN CHILE S.A.,110,DEDICADO,2014-04-12,-41.51847000099997,-73.07766999999996
215,S/E PLANTA VALDIVIA,CELULOSA ARAUCO Y CONSTITUCIÓN S.A.,220,DEDICADO,2014-04-12,-39.565013000999954,-72.90268899999995
259,S/E CENTRAL GUAYACAN,ENERGÍA COYANCO S.A.,<66,DEDICADO,2014-04-12,-33.60275600099993,-70.35958399999998
995,TAP OFF PUNTA PEUCO,FUNDICIÓN TALLERES LTDA.,66,DEDICADO,2014-04-12,-33.11898331799995,-70.82713841299994
470,S/E TENO,CGE TRANSMISIÓN S.A.,154,ZONAL,2014-04-12,-34.867962330999944,-71.14118581999998
2259,S/E LA ESTRELLA,EÓLICA LA ESTRELLA SPA,110,ZONAL,2014-04-12,-34.14704411899993,-71.63120278499997
863,S/E LOS MAITENES,ANGLO AMERICAN LOS BRONCES,220,DEDICADO,2014-04-12,-33.30486800099993,-70.35784999999998
1904,S/E MOLYCOP,AES ANDES S.A.,110,DEDICADO,2014-04-12,-23.08801500099997,-70.40246899999994
629,S/E BOLLENAR,CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-33.561914000999934,-71.21042699999998
687,S/E EL MANZANO (ENEL DISTRIBUCION),SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,220,DEDICADO,2014-04-12,-33.15892700099994,-70.79262499999999
2044,S/E NEGRILLAR,COMPAÑÍA MINERA ZALDÍVAR SPA,66,DEDICADO,2014-04-12,-24.091712222999945,-68.25383305799994
1965,TAP OFF LA CRUZ,AES ANDES S.A.,220,DEDICADO,2014-04-12,-22.27882811999996,-69.65945199499998
429,S/E MANSO DE VELASCO,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-37.46883400099995,-72.34665399999994
936,S/E COCHARCAS (FFCC),EMPRESA DE LOS FERROCARRILES DEL ESTADO,66,ZONAL,2014-04-12,-36.52066400099994,-72.04811899999999
1966,TAP OFF LA NEGRA,CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-23.782270108999967,-70.32418519399994
2300,CENTRAL NUEVO REINO II,EDELAYSEN,23,NO APLICA,2014-12-04,-44.72255244799993,-72.67881859299996
406,S/E SAN JOAQUIN (CGE),CGE TRANSMISIÓN S.A.,220,ZONAL,2014-04-12,-29.92146900099993,-71.24276999999995
910,S/E LLANTA,CODELCO CHILE - DIVISIÓN EL SALVADOR,110,DEDICADO,2014-04-12,-26.32899957199993,-69.79916442099994
1934,S/E SOPLADORES,CODELCO CHILE - DIVISIÓN CHUQUICAMATA,110,DEDICADO,2014-04-12,-22.31220678099993,-68.88555580699995
2277,PUERTO WILLIAMS,EDELMAG,132,NO APLICA,2014-12-04,-54.93317259199995,-67.57834653599997
879,S/E CEMENTOS BIO BIO,CEMENTOS BÍO BÍO DEL SUR S.A.,66,DEDICADO,2014-04-12,-36.74315931099994,-73.12027540999998
382,S/E CABILDO,CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-32.43687600099997,-71.07670699999994
622,S/E LOS LOROS,CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-27.806536380999944,-70.12803719999994
2284,S/E MALGARIDA,ACCIONA ENERGÍA CHILE HOLDINGS S.A.,220,NACIONAL,2014-04-12,-26.270023713999933,-69.96358860599997
1720,S/E CENTRAL PARQUE EOLICO TALTAL,ENEL GREEN POWER CHILE S.A.,220,ZONAL,2014-04-12,-25.06468800099998,-69.87099999999998
1910,S/E O'HIGGINS,AES ANDES S.A.,220,NACIONAL,2014-04-12,-23.692165000999974,-70.21498099999997
1838,S/E CENTRAL TARAPACA,ENEL GENERACIÓN CHILE S.A.,220,NACIONAL,2014-04-12,-20.805462000999967,-70.19341299999996
2183,S/E BULNES,COOPERATIVA DE CONSUMO DE ENERGÍA ELÉCTRICA CHILLÁN LTDA.,66,ZONAL,2014-04-12,-36.87806116599995,-72.21686876499996
853,S/E SAN GREGORIO,LUZPARRAL TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-36.27854800099993,-71.81886199999997
1753,S/E CENTRAL EL PASO,HIDROELÉCTRICA EL PASO SPA,220,DEDICADO,2014-04-12,-34.96457100099997,-70.42019299999998
359,S/E RAUQUEN,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-34.947495000999936,-71.18421499999994
647,S/E MARCHIGÜE,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-34.40173800099996,-71.62372599999998
1887,S/E KELAR,SISTEMA DE TRANSMISIÓN DEL NORTE S.A.,220,DEDICADO,2014-04-12,-23.033924000999946,-70.33895099999995
2352,S/E IBERELENA,SOLAR ELENA SPA,220,DEDICADO,2014-04-12,-22.172963058999983,-69.48619686799998
307,S/E CENTRAL PANGUE,ENEL GENERACIÓN CHILE S.A.,66,DEDICADO,2014-04-12,-37.90913600099998,-71.61133299999995
223,S/E COLBUN,ALFA TRANSMISORA DE ENERGÍA S.A.,220,NACIONAL,2014-04-12,-35.685919000999945,-71.37733499999996
1785,S/E CENTRAL UCUQUER DOS,ENERGÍAS UCUQUER DOS S.A.,<66,DEDICADO,2014-04-12,-34.047353000999976,-71.62007699999998
679,S/E BRASIL,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,2014-04-12,-33.43106083099997,-70.66344841999995
2219,S/E CENTRAL NEHUENCO II,COLBÚN S.A.,220,DEDICADO,2014-04-12,-32.937676357999976,-71.32257531499994
2246,S/E SECCIONADORA EL ROSAL,ENEL GENERACIÓN CHILE S.A.,220,NACIONAL,2014-04-12,-37.24924100099997,-72.34864599999997
246,S/E CENTRAL ISLA,ENEL GENERACIÓN CHILE S.A.,154,DEDICADO,2014-04-12,-35.809587000999954,-70.83528899999999
702,S/E LOS ALMENDROS,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,220,ZONAL,2014-04-12,-33.42773000099993,-70.50844799999999
1634,S/E MARISCAL,CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-33.59872099099994,-70.65603868999995
1811,S/E AGUAS BLANCAS,ATACAMA MINERALS CHILE S.C.M.,66,DEDICADO,2014-04-12,-24.135476120999957,-69.86491172999996
1731,S/E GORBEA,CGE TRANSMISIÓN S.A.,<66,ZONAL,2014-04-12,-39.09771300099993,-72.68325999999996
2274,S/E SURCO Y SEMILLA,WPD MALLECO SPA,220,NACIONAL,2014-04-12,-38.04308100099996,-72.28455899999994
725,S/E SANTA ROSA SUR,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,2014-04-12,-33.581869360999974,-70.59790868999994
1056,S/E EL LLANO,ALFA TRANSMISORA DE ENERGÍA S.A.,220,ZONAL,2014-04-12,-33.094327000999954,-70.56376999999998
1761,S/E COPIHUES,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110,DEDICADO,2014-04-12,-40.811623130999976,-72.38844549999999
2302,S/E LAS VIOLETAS,BESALCO TRANSMISIÓN SPA,66,S/I,2014-04-12,-38.75693482499997,-72.91282218199996
963,S/E METRO,EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.,110,ZONAL,2014-04-12,-33.44625000099995,-70.65552399999996
796,S/E RIECILLOS,CHILQUINTA TRANSMISIÓN S.A.,<66,ZONAL,2014-04-12,-32.92448800099993,-70.35373999999996
2317,HIELOS DEL SUR,EDELAYSEN,23,NO APLICA,2014-12-04,-48.51641367999997,-72.59717596099995
942,S/E VICTORIA (FFCC),EMPRESA DE LOS FERROCARRILES DEL ESTADO,66,ZONAL,2014-04-12,-38.23883600099998,-72.34254799999997
843,S/E NEGRETE,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66,ZONAL,2014-04-12,-37.58790000099998,-72.54124999999993
423,S/E LO MIRANDA,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-34.20747700099997,-70.88982899999996
435,S/E PAINE,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-33.82407000099994,-70.75121599999994
2090,S/E PADRE HURTADO,CGE TRANSMISIÓN S.A.,<66,ZONAL,2014-04-12,-33.56280560099998,-70.81063240999998
1878,S/E GABY,CODELCO CHILE - DIVISIÓN GABRIELA MISTRAL,220,DEDICADO,2014-04-12,-23.44153800099997,-68.82254799999998
2306,ISLA QUENAC,SAGESA,23,NO APLICA,2014-12-04,-42.48354900099997,-73.31990299999995
591,S/E TEMUCO,TRANSELEC S.A.,220,NACIONAL,2014-04-12,-38.70875688099994,-72.55779702999996
1693,S/E PLANTA MDP TENO,MADERAS ARAUCO S.A.,<66,DEDICADO,2014-04-12,-34.85913500099997,-71.09003599999994
902,S/E CORDILLERA (ANDINA),CODELCO CHILE - DIVISIÓN ANDINA,220,DEDICADO,2014-04-12,-33.09716100099996,-70.25331499999999
2382,S/E PARINAS,TRANSMISORA PARINAS S.A.,500,NACIONAL,2014-04-12,-24.805964449999976,-69.84983650499998
1940,TAP OFF 003,MINERA ESCONDIDA LTDA.,66,DEDICADO,2014-04-12,-24.23623973299993,-69.01092346699994
494,S/E NEWEN,CGE TRANSMISIÓN S.A.,66,DEDICADO,2014-04-12,-36.77828200099998,-73.11824999999999
511,S/E AIHUAPI,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110,DEDICADO,2014-04-12,-40.70194500099996,-72.62412099999995
1996,S/E ARMERILLO,ALFA TRANSMISORA DE ENERGÍA S.A.,220,S/I,2014-04-12,-35.79193400099996,-70.98196499999995
955,S/E R2,FUNDICIÓN TALLERES LTDA.,66,S/I,2014-04-12,-34.17767601099996,-70.75283406999995
1130,S/E SER PORTALES,METRO REGIONAL DE VALPARAÍSO S.A.,<66,ZONAL,2014-04-12,-33.02583349799994,-71.58444440799997
832,S/E COSTANERA,TRANSMISORA ELÉCTRICA CORDILLERA SPA,110,ZONAL,2014-04-12,-33.61958607099996,-70.56681361999995
1779,S/E CENTRAL QUILAPILUN,CHUNGUNGO S.A.,220,NACIONAL,2014-04-12,-33.102855000999966,-70.65013599999997
2225,S/E USYA,ACCIONA ENERGÍA CHILE HOLDINGS S.A.,<66,DEDICADO,2014-04-12,-22.491027411999937,-68.84315861199997
1621,S/E ANTILLANCA,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,220,DEDICADO,2014-04-12,-40.61748000099993,-72.71327799999995
2078,S/E EL LAUREL,TRANSELEC S.A.,220,NACIONAL,2014-04-12,-39.84254500099996,-73.19726799999995
234,S/E MINERO,ALFA TRANSMISORA DE ENERGÍA S.A.,110,DEDICADO,2014-04-12,-34.09044000099993,-70.47311699999995
708,S/E OCHAGAVIA,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,2014-04-12,-33.47926500099993,-70.66764699999999
240,S/E NUEVA VENTANAS,EMPRESA ELÉCTRICA VENTANAS S.A.,220,DEDICADO,2014-04-12,-32.74917100099998,-71.48167899999999
2292,S/E LA CRUZ SOLAR,FOTOVOLTAICA NORTE GRANDE 1,220,DEDICADO,2014-04-12,-22.266057323999974,-69.61285745699996
503,S/E ANCUD,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110,ZONAL,2014-04-12,-41.88087800099999,-73.79799099999997
2155,S/E CENTRAL CORRENTOSO,HIDROPALMAR S.A.,<66,DEDICADO,2014-04-12,-40.78939000099996,-72.31702899999993
887,S/E CELULOSA SANTA FE,CMPC PULP SPA.,220,DEDICADO,2014-04-12,-37.51493700099997,-72.65670099999994
1828,S/E CENTRAL DIESEL ENAEX,ENAEX S.A.,110,DEDICADO,2014-04-12,-23.09600500099998,-70.43006699999995
2006,S/E CENTRAL CONSTITUCION,ELEKTRA GENERACIÓN S.A.,<66,ZONAL,2014-04-12,-35.36040400099995,-72.40674299999995
2362,S/E PUQUILLAY,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66,S/I,2014-04-12,-34.656208155999934,-71.19428237099999
1706,S/E CEMENTOS BIO BIO CENTRO,CEMENTOS BÍO BÍO CENTRO S.A.,<66,S/I,2014-04-12,-34.866942000999984,-71.14313599999997
653,S/E QUELENTARO,"CGE TRANSMISIÓN S.A.

",220,ZONAL,2014-04-12,-34.04031200099996,-71.58648199999993
296,S/E TOTORAL 2,NORVIND S.A.,220,DEDICADO,2014-04-12,-31.28923900099994,-71.59088999999994
317,S/E CENTRAL QUELLON II,ENERGÍA SIETE SPA,<66,ZONAL,2014-04-12,-43.09161800099997,-73.61455599999994
2329,S/E SANTA CLARA,COMPAÑIA TRANSMISORA SUR SPA,220,DEDICADO,2014-04-12,-37.34489529999996,-72.30335846499997
1660,S/E CENTRAL CHACAYES,PACIFIC HYDRO CHACAYES S.A.,110,DEDICADO,2014-04-12,-34.27557000099995,-70.45251699999994
2128,S/E TAP OFF,PACIFIC HYDRO CHILE S.A.,66,DEDICADO,2014-04-12,-34.23452600099995,-70.47356599999995
864,S/E SAN FRANCISCO,ANGLO AMERICAN LOS BRONCES,66,DEDICADO,2014-04-12,-33.17404000099998,-70.33522399999998
2369,S/E COLORADO CHICO,MINERA ESCONDIDA LTDA,<66,DEDICADO,2014-04-12,-24.465259639999942,-69.12996570199994
2289,ISLA ALAO,SAGESA,23,NO APLICA,2014-12-04,-42.59338700099994,-73.28489599999995
636,S/E EL PEUMO,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-33.95551900099997,-71.40488699999997
719,S/E SAN JOAQUIN (ENEL DISTRIBUCION),SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,ZONAL,2014-04-12,-33.48427695099997,-70.62679730999997
254,S/E SECCIONADORA CANELA,ENEL GENERACIÓN CHILE S.A.,<66,DEDICADO,2014-04-12,-31.303849000999943,-71.61643099999998
2163,S/E CENTRAL LOS MOLLES,ENEL GENERACIÓN CHILE S.A.,66,ZONAL,2014-04-12,-30.744023135999957,-70.58701902599995
1822,S/E CT SALAR,CODELCO CHILE - DIVISIÓN CHUQUICAMATA,<66,DEDICADO,2014-04-12,-22.30223400099993,-68.83933699999994
290,S/E CENTRAL PEUCHEN,DUQUECO SPA,220,DEDICADO,2014-04-12,-37.54067400099996,-71.59606799999995
231,S/E CENTRAL CHIBURGO,COLBÚN S.A.,66,DEDICADO,2014-04-12,-35.66112000099997,-71.35501499999998
371,S/E LAS COMPAÑIAS,CGE TRANSMISIÓN S.A.,110,ZONAL,2014-04-12,-29.86077800099997,-71.22866099999999
1767,S/E PASTORA,ENEL GREEN POWER CHILE S.A.,<66,DEDICADO,2014-04-12,-27.00098100099996,-69.87614599999995
1899,S/E MANTOS BLANCOS,CODELCO CHILE - DIVISIÓN MINISTRO HALES,220,DEDICADO,2014-04-12,-23.446156650999967,-70.07568844999997
1849,S/E COCHRANE,EMPRESA ELÉCTRICA COCHRANE SPA,220,DEDICADO,2014-04-12,-23.065831000999932,-70.36346299999997
840,S/E LICANCO,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66,ZONAL,2014-04-12,-38.77982000099996,-72.61220999999995
575,S/E ITAHUE,TRANSELEC S.A.,154,NACIONAL,2014-04-12,-35.13927033099998,-71.36725313999995
569,S/E DIEGO DE ALMAGRO,TRANSELEC S.A.,220,NACIONAL,2014-04-12,-26.39846400099998,-70.03864799999997
1869,S/E ESCONDIDA,MINERA ESCONDIDA LTDA.,220,DEDICADO,2014-04-12,-24.26070200099997,-69.06004199999995
2093,S/E PUERTO SECO SOLAR,CALAMA SOLAR 2 SPA,<66,DEDICADO,2014-04-12,-22.448740000999976,-68.87415299999998
2099,S/E SANTA RITA,AUSTRIANSOLAR CHILE CUATRO SPA,<66,DEDICADO,2014-04-12,-21.13161561699997,-69.47270607199994
2059,S/E CENTRAL NUEVA ALDEA II,ARAUCO BIOENERGÍA S.A.,66,DEDICADO,2014-04-12,-36.65984000099997,-72.47940099999994
696,S/E LO AGUIRRE,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110,NACIONAL,2014-04-12,-33.44810100099994,-70.90805099999994
793,S/E QUINTAY,CHILQUINTA TRANSMISIÓN S.A.,<66,ZONAL,2014-04-12,-33.20969300099995,-71.65960099999995
1990,S/E LAS VEGAS (AES GENER),AES ANDES S.A.,110,ZONAL,2014-04-12,-32.84348706299994,-71.01163821499995
2298,S/E SOL DE LOS ANDES,AUSTRIAN SOLAR CHILE UNO SPA,<66,DEDICADO,2014-04-12,-26.31908571699995,-69.92251759699997
2070,S/E ILLAPA,DIEGO DE ALMAGRO TRANSMISORA DE ENERGÍA S.A.,220,DEDICADO,2014-04-12,-26.604962000999933,-69.95018099999999
2239,S/E GEOGLIFOS,TRANSELEC S.A.,220,DEDICADO,2014-04-12,-20.819559870999967,-69.97679158399995
2271,S/E AILLIN,HIDROELÉCTRICA LAS JUNTAS S.A.,<66,DEDICADO,2014-04-12,-37.56246293999993,-71.45487555999995
388,S/E CHIMBARONGO,CGE TRANSMISIÓN S.A.,66,ZONAL,2014-04-12,-34.73330700099996,-71.03705099999996
491,S/E SAN JUAN,CGE TRANSMISIÓN S.A.,66,DEDICADO,2014-04-12,-29.980196000999968,-71.32796899999994
2024,S/E EL ARRIERO,ENEL GREEN POWER CHILE S.A.,220,DEDICADO,2014-04-12,-22.875243000999944,-68.96855699999998
