NOMBRE,PROPIEDAD,TENSION,TIPO,FECHA_CREA,Latitude,Longitude
TAP OFF ALTO HOSPICIO - ALTO HOSPICIO 110KV,EMPRESA DE TRANSMISIÓN ELÉCTRICA TRANSEMEL S.A.,110.0,ZONAL,2019-04-26,-20.253200499999963,-70.10497899999996
HUALTE - QUIRIHUE 33KV,CGE TRANSMISIÓN S.A.,33.0,ZONAL,2017-12-20,-36.37949510016681,-72.47100373607375
ITAHUE - SECCIONADORA CONVENTO VIEJO 154 KV,TRANSELEC S.A.,154.0,DEDICADO,2019-04-26,-34.94986278026327,-71.23700502647192
ALTO JAHUEL - PUNTA DE CORTES 154KV,TRANSELEC S.A.,154.0,ZONAL,2019-04-26,-33.94093187479205,-70.75607283395591
SEAT EL SOL - SER VILLA ALEMANA 44KV,EFE VALPARAÍSO S.A.,66.0,DEDICADO,2019-04-26,-33.04258286712509,-71.39799098047689
EL PEÑON - LA RUCA 110KV,CGE TRANSMISIÓN S.A.,110.0,DEDICADO,2019-04-26,-30.313304994969187,-71.2313100128725
CENTRAL LA HIGUERA - PUENTE NEGRO 220KV,LA HIGUERA TRANSMISIÓN S.A.,220.0,DEDICADO,2019-04-26,-34.735557830922104,-70.81605594391978
CAMPOS DEL SOL -  CARRERA PINTO 220KV,ENEL GREEN POWER CHILE S.A.,220.0,DEDICADO,2019-04-26,-27.02729765540476,-69.91402931700246
PILMAIQUEN - OSORNO 66KV,ENEL GREEN POWER CHILE S.A.,66.0,DEDICADO,2019-04-25,-40.603375573751286,-72.88554508166166
PITRUFQUEN - LASTARRIA 66 KV L1,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-39.17564863290999,-72.66760602259843
ILLAPEL - SALAMANCA 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-31.71637791451586,-71.08727592157544
LAS PALMAS - PUNTA PALMERAS 220KV,PUNTA PALMERAS S.A.,220.0,DEDICADO,2019-04-26,-31.26465230917116,-71.60390879253434
TEMUCO - PUMAHUE 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2023-04-10,-38.7084377355409,-72.55781256788885
PUNTA COLORADA - TRES QUEBRADAS 220KV,COMPAÑÍA BARRICK CHILE GENERACIÓN SPA,220.0,S/I,2019-04-26,-29.404894966943868,-70.5993379298859
PARINAS – CUMBRE 500 KV,TRANSMISORA ELÉCTRICA DEL NORTE S.A.,500.0,NACIONAL,2019-04-26,-25.58970679179436,-69.83799858824463
VALLE DE LOS VIENTOS - CALAMA NUEVA 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-22.4465100651324,-68.86898790882526
TINEO - NUEVA PICHIRROPULLI 220 KV,TRANSELEC CONCESIONES S.A.,220.0,NACIONAL,2023-04-10,-40.68836493883559,-73.13810911977892
POLPAICO (TRANSELEC) - SANTA FILOMENA 220KV,ANGLO AMERICAN LOS BRONCES,220.0,DEDICADO,2019-04-26,-33.16964964740529,-70.71572948618078
DOMEYKO - PLANTA OXIDOS 220KV,MINERA ESCONDIDA LTDA.,220.0,DEDICADO,2019-04-26,-24.24844740831075,-69.10346969113893
CAPRICORNIO - ANTOFAGASTA 110KV,ENGIE ENERGÍA CHILE S.A.,110.0,ZONAL,2017-12-20,-23.568144530791628,-70.27999098379416
PICARTE - CORRAL 66KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66.0,ZONAL,2019-04-25,-39.91239972340583,-73.3073065731748
CHARRUA - ANCOA 500KV,CHARRÚA TRANSMISORA DE ENERGÍA S.A.,500.0,NACIONAL,2021-09-24,-36.45401418759123,-71.7298237354337
TAP PUDAHUEL - PUDAHUEL 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2019-04-26,-33.4209123410491,-70.72979641134225
LOS VILOS - LAS PALMAS 220KV,TRANSELEC S.A.,220.0,NACIONAL,2019-04-26,-31.616412318413666,-71.52828623572455
DIEGO DE ALMAGRO - ILLAPA 220KV L1,TRANSELEC S.A.,220.0,DEDICADO,2021-12-02,-26.49863972844619,-69.97007378351323
NUEVA ZALDIVAR - SULFUROS 220KV,MINERA ESCONDIDA LTDA.,220.0,DEDICADO,2019-04-26,-24.20383611480825,-69.09043160372029
NUEVA PICHIRROPULLI - RAHUE 220KV,TRANSELEC S.A.,220.0,NACIONAL,2017-12-20,-40.36375140716199,-72.99153546170126
CENTRAL MAMPIL - CENTRAL PEUCHEN 220KV,DUQUECO SPA,220.0,DEDICADO,2019-04-26,-37.54470115726697,-71.65428084768718
JUNCAL - HNOS CLARK 44 KV,CHILQUINTA TRANSMISIÓN S.A.,44.0,ZONAL,2019-04-26,-32.86963853551263,-70.14889985902714
POZO ALMONTE - LA CASCADA HMC (SAGASCA) 66KV,HALDEMAN MINING COMPANY S.A.,66.0,DEDICADO,2019-04-25,-20.25803329252804,-69.54293779193895
BOCAMINA - CORONEL 154KV,TRANSELEC S.A.,154.0,DEDICADO,2023-04-10,-37.008332747751695,-73.16165697902566
TENO - CURICO 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-34.93177086578386,-71.18371617603593
CENTRAL PUNTILLA - PUENTE ALTO 110KV,ELÉCTRICA PUNTILLA S.A.,110.0,DEDICADO,2019-04-26,-33.61823386499998,-70.53606755999996
DIEGO DE ALMAGRO - MANTO VERDE 110KV,MANTOVERDE S.A.,110.0,DEDICADO,2019-04-26,-26.44360412124743,-70.22871187605323
REMEHUE - LA UNION 66KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66.0,ZONAL,2023-04-10,-40.40421953547207,-73.04460450772811
CHIVILCAN - LAS ENCINAS 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-38.73384442325557,-72.62173232497143
ANCOA - PANIMAVIDA 66KV,TRANSELEC S.A.,66.0,DEDICADO,2019-04-25,-35.72119605795381,-71.38420642345618
RENCA - METRO 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2023-04-10,-33.43000351484778,-70.66818825457274
TAP OFF SAN FELIPE - SAN FELIPE 44KV,CHILQUINTA TRANSMISIÓN S.A.,44.0,ZONAL,2017-12-20,-32.76219072999996,-70.71586588499997
SAN SIMON - LAGUNAS 220KV,TRANSELEC S.A.,220.0,NACIONAL,2019-04-26,-20.99567183840813,-69.64201190362523
LOS MAQUIS (CGE) - HUALANE 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-35.12575089469917,-71.63269279026665
EL ARRAYAN - DON GOYO 220KV,PARQUE EÓLICO EL ARRAYÁN SPA,220.0,NACIONAL,2023-04-10,-30.53321970729224,-71.5962930958901
LAGUNAS - PUQUIOS 220KV,TRANSELEC S.A.,220.0,DEDICADO,2019-04-26,-20.931083634731795,-69.25346418526358
EL TRARO - CHILE CHICO,EDELAYSEN,23.0,S/I,2019-04-26,-46.79208253279883,-72.42814504508712
PARQUE EOLICO RENAICO - MULCHEN 220KV,ENEL GREEN POWER CHILE S.A.,220.0,DEDICADO,2019-04-26,-37.72057281783154,-72.39913751680277
PANIAHUE - SANTA CRUZ 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2023-04-10,-34.626973020476335,-71.35086175612673
MAITENCILLO - CENTRAL PARQUE EOLICO CABO LEONES I 220KV,LÍNEA DE TRANSMISIÓN CABO LEONES S.A.,220.0,DEDICADO,2021-09-15,-28.8593732811499,-71.06031039962183
PARINAS – CENTRAL PARQUE EOLICO TALTAL 220 KV,TRANSMISORA PARINAS S.A.,220.0,DEDICADO,2019-04-26,-24.938461594523933,-69.89499652650437
CENTRAL DIESEL ARICA - ARICA 66KV,ENGIE ENERGÍA CHILE S.A.,66.0,DEDICADO,2019-04-25,-18.46718710701601,-70.28639891390506
LICANCO - LAS VIOLETAS 66 KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66.0,ZONAL,2019-04-25,-38.77744850375477,-72.76745253075848
MULCHEN - SANTA CLARA 220 KV,TRANSCHILE CHARRÚA TRANSMISIÓN S.A.,220.0,NACIONAL,2019-04-26,-37.5013346183633,-72.2672043485499
CORONEL - ANDALICAN 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2017-12-20,-37.15623554850241,-73.17419812804594
SAN VICENTE - TALCAHUANO 154KV,TRANSELEC S.A.,154.0,ZONAL,2019-04-26,-36.744062493159646,-73.12146909133494
TAP EL AGUILA - LLUTA 13.8KV,ENGIE ENERGÍA CHILE S.A.,13.8,DEDICADO,2021-09-20,-18.45977544298756,-69.87377756992441
PILAUCO - OSORNO 66KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66.0,ZONAL,2017-12-20,-40.57097738665298,-73.09965727663513
HUALPEN - GUINDO 220 KV,TRANSELEC S.A.,220.0,ZONAL,2019-04-26,-36.83335478797507,-73.13126309679114
PAN DE AZUCAR - MINERA TECK CDA 220KV,TRANSELEC S.A.,220.0,DEDICADO,2019-04-26,-30.14436647832072,-71.21130730377922
KM6 - 10A 100KV,CODELCO CHILE - DIVISIÓN CHUQUICAMATA,100.0,DEDICADO,2017-12-20,-22.316351643115308,-68.8932395509748
ERBB-2 - PETROPOWER 66KV,TRANSELEC S.A.,66.0,DEDICADO,2017-12-20,-36.78196413301578,-73.11727596356239
ALONSO DE RIBERA - EJERCITO 66KV L1,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-36.809478377565775,-73.04877311914068
TAP CHACABUCO - CHACABUCO 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2019-04-26,-33.33350834225596,-70.69326248202475
O'HIGGINS - PURI 220KV,MINERA ESCONDIDA LTDA.,220.0,DEDICADO,2019-04-26,-23.890862256016256,-69.81972829701701
QUILLECO - CHARRUA 220KV,ALFA TRANSMISORA DE ENERGÍA S.A.,220.0,DEDICADO,2019-04-26,-37.18355949928275,-72.12184094716886
MAIPO - PIRQUE 110KV,PAPELES CORDILLERA SPA,110.0,DEDICADO,2019-04-26,-33.67096521924703,-70.66071068486181
CARDONES – ALGARROBAL 220KV,TRANSELEC S.A.,220.0,NACIONAL,2023-04-10,-27.825946812924045,-70.52169771355823
TAP PV SALVADOR - PV SALVADOR 110KV,PV SALVADOR S.A.,110.0,DEDICADO,2019-04-26,-26.31378740217309,-69.86700227483325
NAHUELBUTA – CENTRAL PE LA FLOR 23kV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,23.0,DEDICADO,2021-09-20,-37.69474124286837,-72.5971843160842
TAP OFF PASO HONDO - PASO HONDO 66KV,LUZPARRAL TRANSMISIÓN S.A.,66.0,ZONAL,2021-09-05,-36.05212863118189,-71.94698120460352
LITORAL CENTRAL - SAN ANTONIO 66KV,CHILQUINTA TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-26,-33.43854521081796,-71.58483858647737
EL SALADO - CHANARAL 23KV,TRANSELEC S.A.,110.0,ZONAL,2017-12-20,-26.384308103121747,-70.46252228094012
TAP OFF 416 - 416 69 KV,MINERA ESCONDIDA LTDA.,66.0,DEDICADO,2019-04-26,-24.38075355099994,-69.13406479299996
PAMPA TIGRE - TIGRE 220KV,AR PAMPA SPA,220.0,DEDICADO,2023-04-10,-23.844420238174365,-69.84590471992149
EL ARRIERO - SIERRA GORDA 220KV,ENEL GREEN POWER CHILE S.A.,220.0,DEDICADO,2021-09-20,-22.898826978120045,-69.16308744576384
MAITENCILLO - CASERONES 220KV,CYT OPERACIONES SPA,220.0,DEDICADO,2019-04-26,-28.28485305362376,-70.23358996964018
MEJILLONES - GUARDIAMARINA 110 KV,ENGIE ENERGÍA CHILE S.A.,110.0,ZONAL,2019-04-26,-23.34438914512181,-70.41199288172757
CHACAYA - MANTOS BLANCOS 220KV,ENGIE ENERGÍA CHILE S.A.,220.0,DEDICADO,2019-04-26,-23.334025978114525,-70.3014918633925
ATACAMA - MIRAJE 220KV,TRANSELEC S.A.,220.0,NACIONAL,2017-12-20,-22.868916930474622,-69.90966101605298
PLANTA VALDIVIA - CIRUELOS 220KV,CELULOSA ARAUCO Y CONSTITUCIÓN S.A.,220.0,DEDICADO,2019-04-26,-39.55760537040271,-72.90715950737496
MANTO VERDE - PLANTA DESALADORA Y BOMBEO N°1  110KV,MANTOVERDE S.A.,110.0,DEDICADO,2019-04-26,-26.56032540057237,-70.50897786736299
TAP OFF PALESTINA - EL PEÑON 66KV,MINERA MERIDIAN LTDA.,66.0,DEDICADO,2017-12-20,-24.15849650832344,-69.64083612184999
PUERTO PATACHE - CONDORES 220KV,TRANSELEC S.A.,220.0,ZONAL,2019-04-26,-20.51933790108913,-70.11126487809787
LUCERO - LARQUI 66KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66.0,ZONAL,2021-09-05,-36.77224180511603,-72.22782951619442
CENTRAL CIPRESES - ITAHUE 154KV,TRANSELEC S.A.,154.0,ZONAL,2019-04-26,-35.57271022750537,-71.19043655014366
VENTANAS - GNL QUINTERO 110KV,AES ANDES S.A.,110.0,DEDICADO,2019-04-26,-32.763408684029,-71.48707442775789
TAP OFF 403 - 403 69KV,MINERA ESCONDIDA LTDA.,66.0,DEDICADO,2019-04-26,-24.29717872806628,-69.03515714970301
LLANQUIHUE - PUERTO VARAS 66KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66.0,ZONAL,2023-04-10,-41.29987915743111,-73.0023795440661
TRES QUEBRADAS - LAMA 220KV,COMPAÑÍA BARRICK CHILE GENERACIÓN SPA,220.0,INTERNACIONAL,2019-04-26,-29.433081749753708,-70.04699171082828
EST. DE BOMBEO SG N°1 - EST. DE BOMBEO SG N°2 110KV,TRANSMISORA BAQUEDANO S.A.,110.0,DEDICADO,2023-04-10,-23.106457541285373,-70.38899989740273
PUERTO VARAS - SANGRA 66KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66.0,ZONAL,2019-04-25,-41.35631939674917,-72.97965171255298
CENTRAL LOS PINOS - CHARRUA 220KV,ALFA TRANSMISORA DE ENERGÍA S.A.,220.0,DEDICADO,2019-04-26,-37.08834639616144,-72.32393079356164
SECCIONADORA SAN ANDRES - CARDONES 220KV L2,ELETRANS S.A.,220.0,NACIONAL,2019-04-26,-27.38011446383168,-70.2426459476661
CHUQUICAMATA - K1 100 KV,CODELCO CHILE - DIVISIÓN CHUQUICAMATA,110.0,DEDICADO,2019-04-26,-22.306688306942032,-68.90577549731628
CELULOSA SANTA FE - CELULOSA PACIFICO 220KV,CMPC PULP SPA.,220.0,DEDICADO,2019-04-26,-37.65034116182321,-72.57944703886993
CHARRUA - CABRERO 66KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66.0,ZONAL,2019-04-25,-37.05867668114804,-72.35004617276067
PLANTA CONSTITUCION - CONSTITUCION 66KV,CELULOSA ARAUCO Y CONSTITUCIÓN S.A.,66.0,DEDICADO,2019-04-25,-35.34668651832879,-72.41788358371736
PUENTE NEGRO - COLBUN 220KV,ALFA TRANSMISORA DE ENERGÍA S.A.,220.0,NACIONAL,2017-12-20,-35.19081560011433,-71.137634797779
MINERO - SEWELL 110KV,CODELCO CHILE - DIVISIÓN EL TENIENTE,110.0,DEDICADO,2021-09-08,-34.09539841829855,-70.42393693263953
ELEVADORA CANELA II - LAS PALMAS 220KV,ENEL GENERACIÓN CHILE S.A.,220.0,NACIONAL,2017-12-20,-31.295732571406752,-71.60265270758245
LIXIVIACION - SULFUROS 69KV,MINERA ESCONDIDA LTDA.,66.0,DEDICADO,2019-04-25,-24.240166984891957,-69.0505449848139
RIO BONITO - ANTILLANCA 110KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110.0,DEDICADO,2019-04-26,-40.79688336694751,-72.61068160975252
LOS PEUMOS - CURACAUTIN 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-38.31130479891117,-72.09080314939459
SANTA MARIA - CHARRUA 220KV,ALFA TRANSMISORA DE ENERGÍA S.A.,220.0,DEDICADO,2019-04-26,-37.06344640387411,-72.72412847848484
ALONSO DE RIBERA - PERALES 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-36.79457728184607,-73.06771384233339
PLANTA MDP TENO - TENO 154KV,MADERAS ARAUCO S.A.,154.0,DEDICADO,2019-04-26,-34.87304190042111,-71.11249840420018
TAP OFF DOÑA CARMEN - DOÑA CARMEN 220KV,ENERGÍA CERRO EL MORADO S.A.,220.0,NACIONAL,2019-04-26,-32.478552210999965,-71.25553068999994
ANTILLANCA - RAHUE 220KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,220.0,DEDICADO,2019-04-29,-40.58645439698416,-72.89760377191762
LAGUNILLAS - TAP QUIÑENCO 154KV,TRANSELEC S.A.,154.0,ZONAL,2019-04-26,-36.99148191719341,-73.14767092382796
LO MIRANDA - LORETO 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2017-12-20,-34.234825157218495,-70.96099175598421
LABERINTO - MANTOS BLANCOS 220KV,AES ANDES S.A.,220.0,DEDICADO,2017-12-20,-23.461284153739346,-69.73629340650633
RANCAGUA - SAN FRANCISCO DE MOSTAZAL 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-34.07436344652732,-70.7143769884994
PAN DE AZUCAR - LAS COMPAÑIAS 110KV,TRANSELEC S.A.,110.0,ZONAL,2017-12-20,-29.920338846959982,-71.243376219568
INCAHUASI - DOS AMIGOS 110kV,TRANSELEC S.A.,110.0,ZONAL,2019-04-26,-29.121406139483177,-70.95359423544886
CACHIYUYAL - DIEGO DE ALMAGRO 220KV,TRANSELEC S.A.,220.0,DEDICADO,2021-09-23,-26.015936798469976,-70.25046657943466
ANTUCO (TRANSELEC) - CHARRUA 220KV,TRANSELEC S.A.,220.0,DEDICADO,2019-04-26,-37.18447322300295,-71.97241474481956
CHARRUA - CHOLGUAN 66KV,TRANSELEC S.A.,66.0,DEDICADO,2019-04-25,-37.13077116580962,-72.19905911252738
TAP ALTO MELIPILLA - BAJO MELIPILLA 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-33.69454572171545,-71.22029642520648
VALPARAISO – LA POLVORA 110KV,CASABLANCA TRANSMISORA DE ENERGÍA S.A.,110.0,ZONAL,2019-04-26,-33.07164665409816,-71.62706958871274
MANTILHUE - CENTRAL LICAN 110KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110.0,DEDICADO,2023-04-10,-40.618376499999954,-72.40197399999997
FATIMA - PAINE 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2023-04-10,-33.7810709137385,-70.7445719741675
ALTO MELIPILLA - LEYDA 110KV,CHILQUINTA TRANSMISIÓN S.A.,110.0,ZONAL,2017-12-20,-33.65268632569892,-71.35111417676127
SANTA FILOMENA - CONFLUENCIA 220KV,ANGLO AMERICAN LOS BRONCES,220.0,DEDICADO,2019-04-26,-33.199023050514946,-70.43246672558435
MONTERRICO - COCHARCAS 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2017-12-20,-36.57056080720452,-72.05579075387334
CENTRAL DOS VALLES - CENTRAL EL PASO 23KV,HIDROELECTRICA DOS VALLES SPA,154.0,DEDICADO,2019-06-12,-34.93722336981763,-70.38086953702586
MINERO - CORDILLERA 110KV,CODELCO CHILE - DIVISIÓN EL TENIENTE,110.0,DEDICADO,2019-04-26,-34.091084612477374,-70.46337728379308
CUMBRE – NUEVA CARDONES 500KV,TRANSMISORA ELÉCTRICA DEL NORTE S.A.,500.0,NACIONAL,2019-04-26,-26.95329975534025,-70.12362087740966
CERRO NEGRO NORTE - TOTORALILLO 220KV,TECNOCAP S.A.,220.0,DEDICADO,2019-04-26,-27.09179619186039,-70.55800135326531
SGO - PALLATA 220KV,MINERA SPENCE S.A.,220.0,DEDICADO,2023-04-10,-22.63408586705036,-69.35678611384378
TAP OFF BARRILES - MANTOS DE LA LUNA 110KV,GRACE S.A.,110.0,DEDICADO,2019-04-26,-22.27088472090129,-70.13756079806602
CHARRUA - LOS NOTROS 220KV L1,TRANSELEC S.A.,220.0,NACIONAL,2019-04-26,-37.33868132516104,-72.00930700188772
TAP SANTA ELENA - SANTA ELENA 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2019-04-26,-33.48223710447725,-70.61086538943184
MARBELLA - QUILLOTA 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-32.81959128246981,-71.37946213910219
CAITAN – BOMBEO 2 (SGO) 66KV,CAITAN SPA,66.0,DEDICADO,2021-09-20,-23.12872598458681,-70.27080010797464
NUEVA ANCUD - CHILOE 220KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,220.0,NACIONAL,2023-04-10,-42.05066954102018,-73.70353649207001
RAHUE - FRUTILLAR NORTE 220KV,TRANSELEC S.A.,220.0,NACIONAL,2019-04-26,-40.824237759417386,-73.12871927728267
PADRE LAS CASAS - PITRUFQUEN 66KV L1,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-38.87750134568815,-72.62823588886823
CUNCO - MELIPEUCO 110KV,TRANSMISORA MELIPEUCO S.A.,110.0,DEDICADO,2019-04-26,-38.89766036166755,-71.89512859632666
SOL DE LOS ANDES - RIO SALADO 110 KV,AUSTRIANSOLAR CHILE UNO SPA,110.0,DEDICADO,2023-04-10,-26.327573232524475,-69.9220874489679
PID PID - CASTRO 110KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,110.0,ZONAL,2019-04-26,-42.45171771510226,-73.78830507535278
HUALANE - RANGUILI 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2017-12-20,-34.92398136998567,-71.77239684295876
ANDES – LA PUNA 345 kV,AES ANDES S.A.,345.0,INTERNACIONAL,2019-04-26,-23.94572335534322,-67.69333440174414
TAP RIO TOLTEN - RIO TOLTEN 220KV,TRANSMISORA MELIPEUCO S.A.,220.0,DEDICADO,2023-04-10,-38.97631435137686,-72.64467065302212
TAP LAJUELAS - CIRUELITO 33KV,COOPERATIVA DE CONSUMO DE ENERGÍA ELÉCTRICA CHILLÁN LTDA.,33.0,ZONAL,2017-12-20,-36.68267305242807,-71.98464214243593
CHOAPA - QUINQUIMO 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-32.2037061710403,-71.45446255491079
LA RUCA - OVALLE 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-30.533320654181413,-71.1644251439994
SECCIONADORA FRANCISCO - CONEJO 220KV,CONEJO SOLAR SPA,220.0,DEDICADO,2021-09-15,-25.53493063146673,-70.23961599955598
RIO AZUL - LA JUNTA,EDELAYSEN,23.0,S/I,2019-04-26,-43.8226323130808,-72.3643289598887
SURCO Y SEMILLA - SECCIONADORA RIO MALLECO 220KV,WPD MALLECO SPA,220.0,NACIONAL,2023-04-10,-38.0429700468599,-72.28497361768649
TENO - AGUAS NEGRAS 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-34.86820827179397,-71.14129784735286
HERNAN FUENTES - GALLEGUILLOS 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-27.299037850330624,-70.37486094888018
SECCIONADORA CONVENTO VIEJO - TINGUIRIRICA 154 KV,TRANSELEC S.A.,154.0,ZONAL,2019-04-26,-34.69820673907669,-71.06833998902067
ACONCAGUA - SALADILLO 66KV,ALFA TRANSMISORA DE ENERGÍA S.A.,66.0,ZONAL,2019-04-25,-32.9252853443356,-70.29547388851478
OVALLE - PUNITAQUI 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2021-09-10,-30.723364394632146,-71.22832562205579
ENCUENTRO - RANDE 220KV,ENEL GREEN POWER CHILE S.A.,220.0,DEDICADO,2019-04-26,-22.30966779933636,-69.54809714961777
TAP PAJARITOS - PAJARITOS 110KV,SOCIEDAD TRANSMISORA METROPOLITANA II S.A.,110.0,ZONAL,2019-04-26,-33.48560558928248,-70.74151357782424
NUEVA ZALDIVAR - ZALDIVAR 220KV,AES ANDES S.A.,220.0,DEDICADO,2019-04-26,-24.16441487416929,-69.06531892248475
LOS CHANGOS – KIMAL 500KV,TRANSELEC S.A.,500.0,NACIONAL,2017-12-20,-22.796986197038365,-69.82912923394967
CENTRAL MAMPIL - CENTRAL RUCUE 220KV,DUQUECO SPA,220.0,DEDICADO,2019-04-26,-37.465263584347824,-71.79861826326933
CENTRAL LOS HIERROS - CANAL MELADO 110KV,TRANSMISIÓN DEL MELADO SPA,110.0,DEDICADO,2019-04-26,-35.79108970243808,-71.08293833484349
CATEMU - TAP OFF LOS ANGELES 44KV,CHILQUINTA TRANSMISIÓN S.A.,44.0,DEDICADO,2019-04-26,-32.70531948964229,-70.94696074292759
TAP TILCOCO - INDAC 154KV,TRANSELEC S.A.,154.0,ZONAL,2019-04-26,-34.36044741336229,-70.87294790816189
TAP CHOCALAN - CHOCALAN 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-26,-33.72647632299996,-71.21217567999997
PAN DE AZUCAR - SAN JOAQUIN 110KV,CGE TRANSMISIÓN S.A.,110.0,ZONAL,2019-04-26,-29.950004005347523,-71.26156061425287
ANDES (AES ANDES) - LABERINTO 220KV,AES ANDES S.A.,220.0,DEDICADO,2019-04-26,-23.65360516523074,-68.89529214777028
TRES PINOS - CAÑETE 66KV,SISTEMA DE TRANSMISIÓN DEL SUR S.A.,66.0,ZONAL,2017-12-20,-37.73509943913968,-73.43432238469926
CHARRUA - ENTRE RIOS 220KV,TRANSELEC S.A.,500.0,NACIONAL,2021-09-05,-37.03635845292655,-72.2692555496677
COCHARCAS - HUALTE 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-36.49272048477904,-72.21299184634
SECCIONADORA SAN ANDRES - CARDONES 220KV L1,TRANSELEC S.A.,220.0,NACIONAL,2017-12-20,-27.373763030235583,-70.24240473221208
DOMEYKO - SULFUROS 220KV,MINERA ESCONDIDA LTDA.,220.0,DEDICADO,2019-04-26,-24.247741098613293,-69.09878983379993
POZO ALMONTE - TAMARUGAL 66KV,ENGIE ENERGÍA CHILE S.A.,66.0,DEDICADO,2019-04-25,-20.344733639886467,-69.73440593166345
SANTA CLARA - CHARRUA 220 KV,TRANSCHILE CHARRÚA TRANSMISIÓN S.A.,220.0,NACIONAL,2019-04-26,-37.21583906648239,-72.30789089926152
TAP PALACIOS - CENTRAL PALACIOS 23KV,HIDROELÉCTRICA PALACIOS SPA,23.0,DEDICADO,2023-04-10,-34.93167749999995,-70.37600949999995
MANDINGA - LAS ARAÑAS 66KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-25,-33.84301197170025,-71.35205237684104
LA CALERA - EL COBRE 110KV,ANGLO AMERICAN EL SOLDADO,110.0,DEDICADO,2019-06-14,-32.734259510606364,-71.16196289382081
RIO ESCONDIDO - VALLE ESCONDIDO 220 KV,AR ESCONDIDO SPA,220.0,ZONAL,2023-04-10,-27.850239003025024,-70.24121072331728
"CENTRAL SOLAR PAS3 - PAS3 13,8KV",POZO ALMONTE SOLAR 3 S.A.,13.8,DEDICADO,2021-09-20,-20.25459603935097,-69.7666879162104
GUINDO - CORONEL 66 KV,CGE TRANSMISIÓN S.A.,66.0,ZONAL,2019-04-26,-36.93940842714293,-73.14163874310782
QUILMO - TAP LAJUELAS 33KV,COOPERATIVA DE CONSUMO DE ENERGÍA ELÉCTRICA CHILLÁN LTDA.,33.0,ZONAL,2017-12-20,-36.68327779221463,-72.144414509515
EL MELON - TUNEL EL MELON 44KV,CHILQUINTA TRANSMISIÓN S.A.,44.0,ZONAL,2019-04-25,-32.66534987875852,-71.2181943185581
