Exp,Origin,Horizonte,ForecastYear,Mine,Actual,Pred,Naive_Pred,SARIMAX_Pred,Company_Size,Mine_Size,Origin_Prod,Model_Error,Naive_Error,Beats_Naive,MAPE,Is_Pandemic_Target,Is_Recovery_Target,Alpha_Mine
RF_LargeCol,2017,7,2024,centinela_centinela_óxidos_,102.003,72.43734617176904,64.5,82.57767121096705,1.0,2,64.5,29.565653828230964,37.503,1,28.985082339127423,0.0,0.0,
RF_LargeCol,2017,7,2024,cerro colorado,0.0,76.44802111234254,66.19999999999999,57.90141998532528,2.0,2,66.19999999999999,76.44802111234254,66.19999999999999,0,,0.0,0.0,
RF_LargeCol,2017,7,2024,chuquicamata,289.01300000000003,406.6455146087132,330.9,332.3041246570864,2.0,3,330.9,117.63251460871317,41.886999999999944,0,40.701461249735665,0.0,0.0,
RF_LargeCol,2017,7,2024,collahuasi,558.611,505.869986090494,524.0,485.884616724275,2.0,3,524.0,52.741013909505966,34.61099999999999,0,9.441456365000224,0.0,0.0,
RF_LargeCol,2017,7,2024,el abra,99.097,85.44799948376055,78.4,79.08310748132475,2.0,2,78.4,13.64900051623944,20.69699999999999,1,13.773373945231137,0.0,0.0,
RF_LargeCol,2017,7,2024,el teniente,356.37300000000005,538.6725091890221,464.3,463.33326589797707,2.0,3,464.3,182.29950918902205,107.92699999999996,0,51.15413027291089,0.0,0.0,
RF_LargeCol,2017,7,2024,escondida,1277.539311,1019.4125130056113,925.4,926.735911309897,2.0,3,925.4,258.12679799438865,352.139311,1,20.204998434865278,0.0,0.0,
RF_LargeCol,2017,7,2024,gabriela mistral,103.075,105.76472001209231,122.7,122.82151268952116,2.0,2,122.7,2.689720012092309,19.625,1,2.60947852146255,0.0,0.0,
RF_LargeCol,2017,7,2024,los bronces,220.615,360.73732056352077,348.69999999999993,368.1194184969602,2.0,3,348.69999999999993,140.12232056352076,128.08499999999992,0,63.51441195221387,0.0,0.0,
RF_LargeCol,2017,7,2024,los pelambres,331.22799999999995,371.95088282506487,356.30000000000007,348.80396691126657,1.0,3,356.30000000000007,40.722882825064914,25.072000000000116,0,12.294516979880852,0.0,0.0,
RF_LargeCol,2017,7,2024,ministro hales,122.208,203.99761226876765,215.1,215.1,2.0,2,215.1,81.78961226876766,92.892,1,66.92656094486617,0.0,0.0,
RF_LargeCol,2017,7,2024,radomiro tomic,270.479,335.5013068002224,318.9,339.4882949232503,2.0,3,318.9,65.0223068002224,48.42099999999999,0,24.039687576420175,0.0,0.0,
RF_LargeCol,2017,7,2024,zaldivar,82.84596187731034,81.58219926621476,103.29999999999998,96.34999308011326,1.0,2,103.29999999999998,1.2637626110955864,20.45403812268964,1,1.5254365658917373,0.0,0.0,
RF_LargeCol,2018,1,2019,andacollo,54.000000000000014,71.28769263378915,67.2,60.533129356077694,1.0,2,67.2,17.287692633789135,13.199999999999989,0,32.014245025271634,0.0,0.0,
RF_LargeCol,2018,1,2019,andina,170.29999999999998,202.18541063770468,195.5,192.21123053284865,2.0,3,195.5,31.885410637704695,25.200000000000017,0,18.72308305958536,0.0,0.0,
RF_LargeCol,2018,1,2019,candelaria,111.4,100.14002867066255,101.7,112.33350614233217,1.0,2,101.7,11.25997132933746,9.700000000000003,0,10.10769410077246,0.0,0.0,
RF_LargeCol,2018,1,2019,capstone copper (4),86.3,80.46971649306293,83.5,81.30344003069189,0.0,2,83.5,5.830283506937064,2.799999999999997,0,6.755832490589501,0.0,0.0,
RF_LargeCol,2018,1,2019,centinela_centinela_sulfuros_,195.5,151.50449759480466,155.4,159.49743931080826,1.0,3,155.4,43.99550240519534,40.099999999999994,0,22.50409318677975,0.0,0.0,
RF_LargeCol,2018,1,2019,centinela_centinela_óxidos_,81.10000000000001,102.27727639289033,92.6,112.9147182534337,1.0,2,92.6,21.17727639289032,11.499999999999986,0,26.112547634728532,0.0,0.0,
RF_LargeCol,2018,1,2019,chuquicamata,385.3,335.107825965488,320.7,318.70841247734387,2.0,3,320.7,50.19217403451199,64.60000000000002,1,13.026777551062604,0.0,0.0,
RF_LargeCol,2018,1,2019,collahuasi,565.4,543.6703791761523,559.1999999999999,531.4146975260479,2.0,3,559.1999999999999,21.729620823847654,6.2000000000000455,0,3.843229710897658,0.0,0.0,
RF_LargeCol,2018,1,2019,el abra,81.9,96.04620007593506,91.3,89.83020719021614,2.0,2,91.3,14.146200075935056,9.399999999999991,0,17.272527354346497,0.0,0.0,
RF_LargeCol,2018,1,2019,el teniente,459.7,471.59515570330734,465.0,465.99505575190295,2.0,3,465.0,11.895155703307353,5.300000000000011,0,2.587590967463877,0.0,0.0,
RF_LargeCol,2018,1,2019,escondida,1187.8,1265.2594958172704,1242.7,1340.6220169326632,2.0,3,1242.7,77.45949581727041,54.90000000000009,0,6.5212574298752175,0.0,0.0,
RF_LargeCol,2018,1,2019,gabriela mistral,104.1,104.50430302726187,107.3,134.39349877488777,2.0,2,107.3,0.40430302726187506,3.200000000000003,1,0.3883794653007497,0.0,0.0,
RF_LargeCol,2018,1,2019,los bronces,389.2000000000001,429.0657150633108,422.2000000000001,432.389256196213,2.0,3,422.2000000000001,39.86571506331069,33.0,0,10.242989455519215,0.0,0.0,
RF_LargeCol,2018,1,2019,los pelambres,375.8999999999999,383.22113272979794,370.50000000000006,373.61960886959383,1.0,3,370.50000000000006,7.321132729798023,5.399999999999864,0,1.9476277494870304,0.0,0.0,
RF_LargeCol,2018,1,2019,ministro hales,151.79999999999998,192.07678999439128,195.5,195.49998676013732,2.0,2,195.5,40.276789994391294,43.70000000000002,1,26.532799558012716,0.0,0.0,
RF_LargeCol,2018,1,2019,radomiro tomic,266.4,338.2424837929687,332.70000000000005,319.0576177212988,2.0,3,332.70000000000005,71.84248379296872,66.30000000000007,0,26.967899220454107,0.0,0.0,
RF_LargeCol,2018,1,2019,zaldivar,116.1,88.89842644208115,94.5,90.66297906315839,1.0,2,94.5,27.20157355791885,21.599999999999994,0,23.429434387273478,0.0,0.0,
RF_LargeCol,2018,2,2020,andacollo,57.39999999999999,74.26082013672092,67.2,59.21487043792803,1.0,2,67.2,16.860820136720932,9.800000000000011,0,29.374250597523393,1.0,0.0,
RF_LargeCol,2018,2,2020,andina,184.5,204.47000628584405,195.5,192.98844280620466,2.0,3,195.5,19.97000628584405,11.0,0,10.823851586778067,1.0,0.0,
RF_LargeCol,2018,2,2020,candelaria,94.79999999999998,96.21596305085214,101.7,101.70016228245099,1.0,2,101.7,1.415963050852156,6.90000000000002,1,1.4936318944259885,1.0,0.0,
RF_LargeCol,2018,2,2020,capstone copper (4),78.60000000000001,79.07201317025851,83.5,79.62796256432742,0.0,2,83.5,0.4720131702585064,4.8999999999999915,1,0.6005256542662212,1.0,0.0,
RF_LargeCol,2018,2,2020,centinela_centinela_sulfuros_,153.5,153.6411641064466,155.4,159.33918545457058,1.0,3,155.4,0.1411641064466096,1.9000000000000057,1,0.0919635866625236,1.0,0.0,
RF_LargeCol,2018,2,2020,centinela_centinela_óxidos_,93.3,101.82498267441906,92.6,122.36901291116853,1.0,2,92.6,8.524982674419064,0.7000000000000028,0,9.137173186545908,1.0,0.0,
RF_LargeCol,2018,2,2020,chuquicamata,400.7,346.000420284301,320.7,320.0528882003374,2.0,3,320.7,54.699579715698974,80.0,1,13.651005634936093,1.0,0.0,
RF_LargeCol,2018,2,2020,collahuasi,629.1000000000001,531.1040315994342,559.1999999999999,521.9684414477863,2.0,3,559.1999999999999,97.99596840056597,69.9000000000002,0,15.577168692543994,1.0,0.0,
RF_LargeCol,2018,2,2020,el abra,71.89999999999999,95.40492581621821,91.3,88.88846378198463,2.0,2,91.3,23.50492581621822,19.400000000000006,0,32.691134199314156,1.0,0.0,
RF_LargeCol,2018,2,2020,el teniente,443.1999999999999,469.5258969855607,465.0,465.64672341878895,2.0,3,465.0,26.325896985560803,21.800000000000125,0,5.939958692725908,1.0,0.0,
RF_LargeCol,2018,2,2020,escondida,1187.3,1242.2561211689044,1242.7,1276.5482061527937,2.0,3,1242.7,54.956121168904474,55.40000000000009,1,4.628663448380176,1.0,0.0,
RF_LargeCol,2018,2,2020,gabriela mistral,102.1,103.2139204142565,107.3,111.34681692908441,2.0,2,107.3,1.113920414256512,5.200000000000003,1,1.0910092099377278,1.0,0.0,
RF_LargeCol,2018,2,2020,los bronces,370.5,416.19389292788765,422.2000000000001,428.5051338352567,2.0,3,422.2000000000001,45.693892927887646,51.7000000000001,1,12.333034495157166,1.0,0.0,
RF_LargeCol,2018,2,2020,los pelambres,372.1,384.80956478722635,370.50000000000006,376.7382829258636,1.0,3,370.50000000000006,12.709564787226327,1.599999999999966,0,3.415631484297235,1.0,0.0,
RF_LargeCol,2018,2,2020,ministro hales,170.60000000000002,190.955602811961,195.5,195.49998676013286,2.0,2,195.5,20.355602811960978,24.899999999999977,1,11.931771801080455,1.0,0.0,
RF_LargeCol,2018,2,2020,radomiro tomic,260.6,336.87500945523806,332.70000000000005,322.2914441242723,2.0,3,332.70000000000005,76.27500945523803,72.10000000000002,0,29.268998143725266,1.0,0.0,
RF_LargeCol,2018,2,2020,zaldivar,96.5,86.02956651282695,94.5,87.22980607897405,1.0,2,94.5,10.470433487173054,2.0,0,10.85019002971104,1.0,0.0,
RF_LargeCol,2018,3,2021,andacollo,44.779,76.47792242402011,67.2,58.9542074270347,1.0,2,67.2,31.698922424020104,22.421,0,70.78970436169423,1.0,0.0,
RF_LargeCol,2018,3,2021,andina,177.215,210.93015910265945,195.5,192.80476957404636,2.0,3,195.5,33.71515910265944,18.284999999999997,0,19.025002913077003,1.0,0.0,
RF_LargeCol,2018,3,2021,candelaria,118.626,91.64023959904453,101.7,112.33334386235784,1.0,2,101.7,26.98576040095547,16.926000000000002,0,22.74860500520073,1.0,0.0,
RF_LargeCol,2018,3,2021,capstone copper (4),94.718,76.62098511411071,83.5,78.34995295861684,0.0,2,83.5,18.097014885889294,11.218000000000004,0,19.10620441186179,1.0,0.0,
RF_LargeCol,2018,3,2021,centinela_centinela_sulfuros_,185.352,153.7385694659289,155.4,159.34529763369378,1.0,3,155.4,31.613430534071114,29.951999999999998,0,17.05588845197906,1.0,0.0,
RF_LargeCol,2018,3,2021,centinela_centinela_óxidos_,88.843,99.56312220142901,92.6,126.76896010020548,1.0,2,92.6,10.720122201429007,3.756999999999991,0,12.06636660261961,1.0,0.0,
RF_LargeCol,2018,3,2021,chuquicamata,319.28,356.53743829923144,320.7,319.1452630273758,2.0,3,320.7,37.25743829923147,1.420000000000016,0,11.669205143616706,1.0,0.0,
RF_LargeCol,2018,3,2021,collahuasi,630.041,513.190713906487,559.1999999999999,518.7569682604872,2.0,3,559.1999999999999,116.85028609351309,70.84100000000012,0,18.54645743817442,1.0,0.0,
RF_LargeCol,2018,3,2021,el abra,72.654,93.67697114449798,91.3,88.28505856660612,2.0,2,91.3,21.022971144497987,18.646,0,28.935737681532487,1.0,0.0,
RF_LargeCol,2018,3,2021,el teniente,459.818,465.4181177212469,465.0,465.7686617263266,2.0,3,465.0,5.6001177212469315,5.182000000000016,0,1.2178987575666773,1.0,0.0,
RF_LargeCol,2018,3,2021,escondida,1011.327,1195.063385094766,1242.7,1318.4739482530374,2.0,3,1242.7,183.7363850947661,231.37300000000005,1,18.16785124030977,1.0,0.0,
RF_LargeCol,2018,3,2021,gabriela mistral,100.909,102.67567999859135,107.3,130.9511341313348,2.0,2,107.3,1.7666799985913428,6.390999999999991,1,1.750765522484305,1.0,0.0,
RF_LargeCol,2018,3,2021,los bronces,369.982,412.90886994524664,422.2000000000001,429.9857528543847,2.0,3,422.2000000000001,42.92686994524661,52.218000000000075,1,11.602421152710779,1.0,0.0,
RF_LargeCol,2018,3,2021,los pelambres,336.338,390.48078861632695,370.50000000000006,379.85602244893283,1.0,3,370.50000000000006,54.142788616326925,34.162000000000035,0,16.097731584105755,1.0,0.0,
RF_LargeCol,2018,3,2021,ministro hales,181.705,190.5128806677963,195.5,195.49998676013286,2.0,2,195.5,8.807880667796297,13.794999999999987,1,4.847351817133694,1.0,0.0,
RF_LargeCol,2018,3,2021,radomiro tomic,326.457,332.9317302787427,332.70000000000005,321.52488935466323,2.0,3,332.70000000000005,6.4747302787426975,6.243000000000052,0,1.9833332594826776,1.0,0.0,
RF_LargeCol,2018,3,2021,zaldivar,86.92,82.40244423879312,94.5,84.15797589265371,1.0,2,94.5,4.517555761206879,7.579999999999998,1,5.197371961842107,1.0,0.0,
RF_LargeCol,2018,4,2022,andacollo,39.468,75.84839902872191,67.2,58.90266580322127,1.0,2,67.2,36.38039902872191,27.732,0,92.17694868489009,0.0,1.0,
RF_LargeCol,2018,4,2022,andina,176.99999999999997,212.49369603313815,195.5,192.8481758059961,2.0,3,195.5,35.49369603313818,18.50000000000003,0,20.052935498649056,0.0,1.0,
RF_LargeCol,2018,4,2022,candelaria,126.382,91.19934424535154,101.7,101.70032455994871,1.0,2,101.7,35.182655754648465,24.682000000000002,0,27.83834365357806,0.0,1.0,
RF_LargeCol,2018,4,2022,capstone copper (4),98.031,76.17985446406293,83.5,77.37512125536956,0.0,2,83.5,21.85114553593708,14.531000000000006,0,22.29003612432467,0.0,1.0,
RF_LargeCol,2018,4,2022,centinela_centinela_sulfuros_,149.305,151.12089067386054,155.4,159.3450615653001,1.0,3,155.4,1.8158906738605367,6.094999999999999,1,1.2162289686870815,0.0,1.0,
RF_LargeCol,2018,4,2022,centinela_centinela_óxidos_,98.201,98.48747655059346,92.6,128.81665757179587,1.0,2,92.6,0.2864765505934628,5.600999999999999,1,0.29172467457176204,0.0,1.0,
RF_LargeCol,2018,4,2022,chuquicamata,268.349,367.9637736431345,320.7,319.7579802676391,2.0,3,320.7,99.61477364313453,52.351,0,37.121350656019224,0.0,1.0,
RF_LargeCol,2018,4,2022,collahuasi,570.702,518.1792149660735,559.1999999999999,517.6651536889475,2.0,3,559.1999999999999,52.52278503392654,11.502000000000066,0,9.203189219924697,0.0,1.0,
RF_LargeCol,2018,4,2022,el abra,91.649,101.51946754090115,91.3,87.89843748621045,2.0,2,91.3,9.870467540901146,0.34900000000000375,0,10.76985829982058,0.0,1.0,
RF_LargeCol,2018,4,2022,el teniente,405.3,486.0369753701247,465.0,465.7259756204684,2.0,3,465.0,80.7369753701247,59.69999999999999,0,19.920299820113915,0.0,1.0,
RF_LargeCol,2018,4,2022,escondida,1054.271,1190.3321124285364,1242.7,1291.0404644433247,2.0,3,1242.7,136.0611124285365,188.4290000000001,1,12.905705677143677,0.0,1.0,
RF_LargeCol,2018,4,2022,gabriela mistral,109.5,99.55781130383708,107.3,114.27501322430565,2.0,2,107.3,9.942188696162916,2.200000000000003,0,9.079624297138514,0.0,1.0,
RF_LargeCol,2018,4,2022,los bronces,311.036,401.0055645743729,422.2000000000001,429.42134409583474,2.0,3,422.2000000000001,89.9695645743729,111.1640000000001,1,28.92577202803379,0.0,1.0,
RF_LargeCol,2018,4,2022,los pelambres,284.133,389.32342889279744,370.50000000000006,382.97282771884124,1.0,3,370.50000000000006,105.19042889279746,86.36700000000008,0,37.021545727733844,0.0,1.0,
RF_LargeCol,2018,4,2022,ministro hales,152.167,185.06697616457376,195.5,195.49998676013286,2.0,2,195.5,32.89997616457376,43.333,1,21.620966404255913,0.0,1.0,
RF_LargeCol,2018,4,2022,radomiro tomic,301.063,340.4551484203319,332.70000000000005,321.7065955261108,2.0,3,332.70000000000005,39.39214842033192,31.637000000000057,0,13.084353869285959,0.0,1.0,
RF_LargeCol,2018,4,2022,zaldivar,88.909,80.65581543302136,94.5,81.40945703355207,1.0,2,94.5,8.253184566978646,5.590999999999994,0,9.282732315233917,0.0,1.0,
RF_LargeCol,2018,5,2023,andacollo,39.607,77.73412944160815,67.2,58.89247433425825,1.0,2,67.2,38.12712944160815,27.593000000000004,0,96.26361117724655,0.0,1.0,
RF_LargeCol,2018,5,2023,andina,164.54399999999998,211.10522119663773,195.5,192.837917909677,2.0,3,195.5,46.561221196637746,30.956000000000017,0,28.2971247287452,0.0,1.0,
RF_LargeCol,2018,5,2023,candelaria,130.91899999999998,89.11095234992007,101.7,112.3331815873367,1.0,2,101.7,41.808047650079914,29.21899999999998,0,31.934285574085553,0.0,1.0,
RF_LargeCol,2018,5,2023,capstone copper (4),85.512,74.25162852787336,83.5,76.63154558472536,0.0,2,83.5,11.260371472126636,2.0120000000000005,0,13.16817679442051,0.0,1.0,
RF_LargeCol,2018,5,2023,centinela_centinela_sulfuros_,162.6809796457114,150.28748641718207,155.4,159.34507068288082,1.0,3,155.4,12.393493228529337,7.2809796457113976,0,7.618280378773985,0.0,1.0,
RF_LargeCol,2018,5,2023,centinela_centinela_óxidos_,79.290387,100.34228400089947,92.6,129.76963831338415,1.0,2,92.6,21.051897000899473,13.309612999999999,0,26.55037707836601,0.0,1.0,
RF_LargeCol,2018,5,2023,chuquicamata,248.496,375.3908217727147,320.7,319.34434870727716,2.0,3,320.7,126.89482177271466,72.20399999999998,0,51.06513636519835,0.0,1.0,
RF_LargeCol,2018,5,2023,collahuasi,573.182,516.7600716804972,559.1999999999999,517.2939660784325,2.0,3,559.1999999999999,56.421928319502854,13.982000000000085,0,9.843632253117951,0.0,1.0,
RF_LargeCol,2018,5,2023,el abra,98.412878,105.33269666549508,91.3,87.65071695613092,2.0,2,91.3,6.919818665495072,7.112878000000009,1,7.031415741322913,0.0,1.0,
RF_LargeCol,2018,5,2023,el teniente,351.874,493.96147753823277,465.0,465.7409184523818,2.0,3,465.0,142.08747753823275,113.12599999999998,0,40.380214830999336,0.0,1.0,
RF_LargeCol,2018,5,2023,escondida,1101.361,1187.112854260447,1242.7,1308.991155265644,2.0,3,1242.7,85.75185426044686,141.33899999999994,1,7.785989714778982,0.0,1.0,
RF_LargeCol,2018,5,2023,gabriela mistral,105.825,96.16581708529309,107.3,128.46030749581092,2.0,2,107.3,9.659182914706918,1.4749999999999943,0,9.127505621008138,0.0,1.0,
RF_LargeCol,2018,5,2023,los bronces,255.042,409.2326931847037,422.2000000000001,429.6364954903613,2.0,3,422.2000000000001,154.1906931847037,167.1580000000001,1,60.45698064637741,0.0,1.0,
RF_LargeCol,2018,5,2023,los pelambres,310.563,384.61393934358824,370.50000000000006,386.08869901554453,1.0,3,370.50000000000006,74.05093934358825,59.93700000000007,0,23.844095756786,0.0,1.0,
RF_LargeCol,2018,5,2023,ministro hales,126.01,182.44083214971442,195.5,195.49998676013286,2.0,2,195.5,56.43083214971442,69.49,1,44.78282017449902,0.0,1.0,
RF_LargeCol,2018,5,2023,radomiro tomic,314.806,343.56873492945493,332.70000000000005,321.6635234143046,2.0,3,332.70000000000005,28.76273492945495,17.894000000000062,0,9.136653951350485,0.0,1.0,
RF_LargeCol,2018,5,2023,zaldivar,80.91499999999999,78.34171522976628,94.5,78.9502208581675,1.0,2,94.5,2.5732847702337125,13.585000000000008,1,3.180232019318288,0.0,1.0,
RF_LargeCol,2018,6,2024,andacollo,39.745,78.57253151133013,67.2,58.890459146688684,1.0,2,67.2,38.82753151133013,27.455000000000005,0,97.69161035202927,0.0,0.0,
RF_LargeCol,2018,6,2024,andina,181.609,217.03489231059757,195.5,192.84034208777695,2.0,3,195.5,35.42589231059756,13.890999999999991,0,19.506683102451273,0.0,0.0,
RF_LargeCol,2018,6,2024,candelaria,142.066,86.66428040096712,101.7,101.7004868324933,1.0,2,101.7,55.40171959903289,40.366,0,38.99716977254318,0.0,0.0,
RF_LargeCol,2018,6,2024,capstone copper (4),102.27664868240932,72.89948106522468,83.5,76.06436585910483,0.0,2,83.5,29.37716761718464,18.776648682409316,0,28.723240063501272,0.0,0.0,
RF_LargeCol,2018,6,2024,centinela_centinela_sulfuros_,121.839,148.3037710099982,155.4,159.34507033073592,1.0,3,155.4,26.464771009998202,33.56100000000001,1,21.721099806127107,0.0,0.0,
RF_LargeCol,2018,6,2024,centinela_centinela_óxidos_,102.003,103.32282418493564,92.6,130.2131473309212,1.0,2,92.6,1.3198241849356407,9.403000000000006,1,1.293907210568874,0.0,0.0,
RF_LargeCol,2018,6,2024,chuquicamata,289.01300000000003,381.7217572780284,320.7,319.62358202484126,2.0,3,320.7,92.70875727802837,31.686999999999955,0,32.077711714438884,0.0,0.0,
RF_LargeCol,2018,6,2024,collahuasi,558.611,525.5008261039314,559.1999999999999,517.1677722669637,2.0,3,559.1999999999999,33.110173896068545,0.5889999999999418,0,5.9272326962405355,0.0,0.0,
RF_LargeCol,2018,6,2024,el abra,99.097,108.952248401049,91.3,87.49199446495149,2.0,2,91.3,9.85524840104901,7.796999999999997,0,9.94505212226252,0.0,0.0,
RF_LargeCol,2018,6,2024,el teniente,356.37300000000005,511.11903829680415,465.0,465.7356875178399,2.0,3,465.0,154.7460382968041,108.62699999999995,0,43.422492125548,0.0,0.0,
RF_LargeCol,2018,6,2024,escondida,1277.539311,1163.2712826542238,1242.7,1297.2453885510129,2.0,3,1242.7,114.2680283457762,34.83931099999995,0,8.944384511102715,0.0,0.0,
RF_LargeCol,2018,6,2024,gabriela mistral,103.075,94.13102857670276,107.3,116.3937978626034,2.0,2,107.3,8.943971423297242,4.224999999999994,0,8.677149004633279,0.0,0.0,
RF_LargeCol,2018,6,2024,los bronces,220.615,419.7977186243264,422.2000000000001,429.5544802454426,2.0,3,422.2000000000001,199.1827186243264,201.5850000000001,1,90.28521076149595,0.0,0.0,
RF_LargeCol,2018,6,2024,los pelambres,331.22799999999995,384.7887519674659,370.50000000000006,389.2036366189145,1.0,3,370.50000000000006,53.56075196746593,39.272000000000105,0,16.170357519823916,0.0,0.0,
RF_LargeCol,2018,6,2024,ministro hales,122.208,184.14897629434725,195.5,195.49998676013286,2.0,2,195.5,61.94097629434725,73.292,1,50.68487806649195,0.0,0.0,
RF_LargeCol,2018,6,2024,radomiro tomic,270.479,344.51917015130437,332.70000000000005,321.6737333416872,2.0,3,332.70000000000005,74.04017015130438,62.22100000000006,0,27.373722129099548,0.0,0.0,
RF_LargeCol,2018,6,2024,zaldivar,82.84596187731034,78.80199146095653,94.5,76.74982025102125,1.0,2,94.5,4.043970416353815,11.654038122689656,1,4.881312590141153,0.0,0.0,
RF_LargeCol,2018,7,2025,andacollo,50.48100000000001,76.87530990600601,67.2,58.89006067803267,1.0,2,67.2,26.394309906006,16.718999999999994,0,52.28563099611673,0.0,0.0,
RF_LargeCol,2018,7,2025,andina,181.62,212.01349401395714,195.5,192.83976919843616,2.0,3,195.5,30.393494013957138,13.879999999999995,0,16.73466239764922,0.0,0.0,
RF_LargeCol,2018,7,2025,candelaria,125.182,82.74743347969245,101.7,112.33301931726862,1.0,2,101.7,42.434566520307555,23.482,0,33.89829702459186,0.0,0.0,
RF_LargeCol,2018,7,2025,capstone copper (4),157.0339196678543,78.53883866991555,83.5,75.63173626422274,0.0,2,83.5,78.49508099793874,73.53391966785429,0,49.98606712747453,0.0,0.0,
RF_LargeCol,2018,7,2025,centinela_centinela_sulfuros_,174.32299999999998,148.64164715316264,155.4,159.34507034433668,1.0,3,155.4,25.681352846837342,18.922999999999973,0,14.73205067576673,0.0,0.0,
RF_LargeCol,2018,7,2025,centinela_centinela_óxidos_,66.124,99.8211149069496,92.6,130.41955260235287,1.0,2,92.6,33.69711490694961,26.476,0,50.96048998449082,0.0,0.0,
RF_LargeCol,2018,7,2025,chuquicamata,265.756,389.44588126098074,320.7,319.4350779233418,2.0,3,320.7,123.68988126098077,54.94400000000002,0,46.54264844276491,0.0,0.0,
RF_LargeCol,2018,7,2025,collahuasi,406.016,532.2831072656097,559.1999999999999,517.1248697626722,2.0,3,559.1999999999999,126.2671072656097,153.1839999999999,1,31.099047070711304,0.0,0.0,
RF_LargeCol,2018,7,2025,el abra,91.376,114.34620866632102,91.3,87.39029587259778,2.0,2,91.3,22.970208666321014,0.07600000000000762,0,25.138119872767263,0.0,0.0,
RF_LargeCol,2018,7,2025,el teniente,310.146,519.429505446871,465.0,465.7375186751694,2.0,3,465.0,209.28350544687095,154.85399999999998,0,67.47902754576253,0.0,0.0,
RF_LargeCol,2018,7,2025,escondida,1345.132,1099.3475572492086,1242.7,1304.9310557534695,2.0,3,1242.7,245.7844427507914,102.43200000000002,0,18.27214299920528,0.0,0.0,
RF_LargeCol,2018,7,2025,gabriela mistral,81.66399999999999,101.89273593757095,107.3,126.65799485009666,2.0,2,107.3,20.22873593757096,25.63600000000001,1,24.770689275401732,0.0,0.0,
RF_LargeCol,2018,7,2025,los bronces,207.207,414.7299289985377,422.2000000000001,429.58574427891017,2.0,3,422.2000000000001,207.52292899853768,214.9930000000001,1,100.15246975102818,0.0,0.0,
RF_LargeCol,2018,7,2025,los pelambres,305.873,377.8512644010738,370.50000000000006,392.3176408087391,1.0,3,370.50000000000006,71.97826440107383,64.62700000000007,0,23.53207513110117,0.0,0.0,
RF_LargeCol,2018,7,2025,ministro hales,152.888,178.3964530273721,195.5,195.49998676013286,2.0,2,195.5,25.5084530273721,42.611999999999995,1,16.68440483264092,0.0,0.0,
RF_LargeCol,2018,7,2025,radomiro tomic,295.298,336.8736258829342,332.70000000000005,321.67131315347757,2.0,3,332.70000000000005,41.57562588293422,37.402000000000044,0,14.079210066489484,0.0,0.0,
RF_LargeCol,2018,7,2025,zaldivar,75.36200000000001,83.72857794981198,94.5,74.78101266743386,1.0,2,94.5,8.366577949811969,19.13799999999999,1,11.10185217854283,0.0,0.0,
RF_LargeCol,2019,1,2020,andina,184.5,172.39476323717975,170.29999999999998,169.08550437758956,2.0,3,170.29999999999998,12.105236762820255,14.200000000000017,1,6.561103900926405,1.0,0.0,
RF_LargeCol,2019,1,2020,candelaria,94.79999999999998,107.5965326599612,111.4,100.70981036183336,1.0,2,111.4,12.796532659961215,16.600000000000023,1,13.498452030566138,1.0,0.0,
RF_LargeCol,2019,1,2020,capstone copper (4),78.60000000000001,85.42220486653996,86.3,85.39958641013139,0.0,2,86.3,6.822204866539948,7.699999999999989,1,8.679649847001844,1.0,0.0,
RF_LargeCol,2019,1,2020,caserones,126.40000000000002,144.26584686722848,145.5,155.22712139886835,1.0,2,145.5,17.865846867228456,19.09999999999998,1,14.134372409718932,1.0,0.0,
RF_LargeCol,2019,1,2020,centinela_centinela_sulfuros_,153.5,196.0696886775525,195.5,161.58710958949877,1.0,2,195.5,42.569688677552506,42.0,0,27.732696026205566,1.0,0.0,
RF_LargeCol,2019,1,2020,centinela_centinela_óxidos_,93.3,80.41839900077845,81.10000000000001,65.77482094872529,1.0,2,81.10000000000001,12.881600999221547,12.199999999999989,0,13.806646153435247,1.0,0.0,
RF_LargeCol,2019,1,2020,chuquicamata,400.7,395.9888390941282,385.3,383.905740241245,2.0,3,385.3,4.711160905871793,15.399999999999977,1,1.1757326913188086,1.0,0.0,
RF_LargeCol,2019,1,2020,collahuasi,629.1000000000001,546.7041869409474,565.4,546.8350536425814,2.0,3,565.4,82.39581305905278,63.70000000000016,0,13.09741105199152,1.0,0.0,
RF_LargeCol,2019,1,2020,el abra,71.89999999999999,85.48054890162443,81.9,79.7410801136729,2.0,2,81.9,13.58054890162444,10.000000000000014,0,18.88810669366255,1.0,0.0,
RF_LargeCol,2019,1,2020,el teniente,443.1999999999999,466.75950187377083,459.7,457.603373129124,2.0,3,459.7,23.559501873770955,16.500000000000114,0,5.315772071438006,1.0,0.0,
RF_LargeCol,2019,1,2020,escondida,1187.3,1174.4038453485425,1187.8,1094.5220517275413,2.0,3,1187.8,12.896154651457437,0.5,0,1.0861749044551239,1.0,0.0,
RF_LargeCol,2019,1,2020,gabriela mistral,102.1,101.86159668984055,104.1,130.3355567874799,2.0,2,104.1,0.23840331015944116,2.0,1,0.23349981177712345,1.0,0.0,
RF_LargeCol,2019,1,2020,los bronces,370.5,390.1923059770367,389.2000000000001,365.6218693147304,2.0,3,389.2000000000001,19.69230597703671,18.700000000000102,0,5.315062327634571,1.0,0.0,
